rank	score	gene_symbol	gene_identifier
247	0.0022	COG5	ENSG00000164597
247	0.0022	CACNA1C	ENSG00000151067
247	0.0022	PEPD	ENSG00000124299
247	0.0022	MCTP2	ENSG00000140563
247	0.0022	FOXE1	ENSG00000178919
247	0.0022	CNOT2	ENSG00000111596
247	0.0022	CLP1	ENSG00000172409
247	0.0022	IRF6	ENSG00000117595
247	0.0022	DLX4	ENSG00000108813
247	0.0022	CISD2	ENSG00000145354
247	0.0022	NAA10	ENSG00000102030
247	0.0022	EBF3	ENSG00000108001
247	0.0022	VPS51	ENSG00000149823
247	0.0022	CHD7	ENSG00000171316
247	0.0022	BRF1	ENSG00000185024
268	0.0021	ATP6V1B2	ENSG00000147416
268	0.0021	MAF	ENSG00000178573
268	0.0021	MSX1	ENSG00000163132
268	0.0021	ITGAV	ENSG00000138448
268	0.0021	CDH2	ENSG00000170558
268	0.0021	TCF4	ENSG00000196628
268	0.0021	CDK13	ENSG00000065883
268	0.0021	PCNT	ENSG00000160299
268	0.0021	BMP7	ENSG00000101144
268	0.0021	IGF1	ENSG00000017427
268	0.0021	TBL1XR1	ENSG00000177565
268	0.0021	SPTBN1	ENSG00000115306
268	0.0021	TBCK	ENSG00000145348
268	0.0021	SATB1	ENSG00000182568
268	0.0021	MAPK1	ENSG00000100030
268	0.0021	RSPO2	ENSG00000147655
268	0.0021	PSIP1	ENSG00000164985
268	0.0021	EGFR	ENSG00000146648
268	0.0021	IPO8	ENSG00000133704
268	0.0021	WASHC4	ENSG00000136051
268	0.0021	CCDC47	ENSG00000108588
268	0.0021	NBAS	ENSG00000151779
290	0.002	CD96	ENSG00000153283
290	0.002	NUDT2	ENSG00000164978
290	0.002	SLC1A4	ENSG00000115902
290	0.002	OGT	ENSG00000147162
290	0.002	SHROOM4	ENSG00000158352
290	0.002	XRCC4	ENSG00000152422
290	0.002	POLR1B	ENSG00000125630
290	0.002	POLR1C	ENSG00000171453
290	0.002	POLR1D	ENSG00000186184
290	0.002	COL11A1	ENSG00000060718
290	0.002	PAK3	ENSG00000077264
290	0.002	MTX2	ENSG00000128654
290	0.002	TALDO1	ENSG00000177156
290	0.002	PRKRA	ENSG00000180228
290	0.002	CTNNB1	ENSG00000168036
290	0.002	FREM2	ENSG00000150893
290	0.002	DKK1	ENSG00000107984
290	0.002	SRCAP	ENSG00000080603
290	0.002	MAPK8IP3	ENSG00000138834
290	0.002	ATP6V1A	ENSG00000114573
290	0.002	ATP6V1E1	ENSG00000131100
290	0.002	SLC12A6	ENSG00000140199
290	0.002	THOC6	ENSG00000131652
290	0.002	B3GLCT	ENSG00000187676
290	0.002	EDNRB	ENSG00000136160
290	0.002	LARP7	ENSG00000174720
290	0.002	NEDD4	ENSG00000069869
290	0.002	MED25	ENSG00000104973
318	0.0019	VAX1	ENSG00000148704
318	0.0019	MED12	ENSG00000184634
318	0.0019	BCL2	ENSG00000171791
318	0.0019	SHMT2	ENSG00000182199
318	0.0019	TP63	ENSG00000073282
318	0.0019	CASZ1	ENSG00000130940
318	0.0019	GABRD	ENSG00000187730
318	0.0019	KCNAB2	ENSG00000069424
318	0.0019	LUZP1	ENSG00000169641
318	0.0019	MMP23B	ENSG00000189409
318	0.0019	PDPN	ENSG00000162493
318	0.0019	PRDM16	ENSG00000142611
318	0.0019	PRKCZ	ENSG00000067606
318	0.0019	RERE	ENSG00000142599
318	0.0019	SKI	ENSG00000157933
318	0.0019	UBE4B	ENSG00000130939
318	0.0019	TBX10	ENSG00000167800
318	0.0019	MAN2B1	ENSG00000104774
318	0.0019	GABPA	ENSG00000154727
318	0.0019	PHF8	ENSG00000172943
318	0.0019	SPRY2	ENSG00000136158
318	0.0019	KREMEN1	ENSG00000183762
318	0.0019	HS2ST1	ENSG00000153936
318	0.0019	OCA2	ENSG00000104044
318	0.0019	DEAF1	ENSG00000177030
318	0.0019	FLII	ENSG00000177731
318	0.0019	IQSEC2	ENSG00000124313
318	0.0019	EVC2	ENSG00000173040
318	0.0019	AMMECR1	ENSG00000101935
318	0.0019	PUF60	ENSG00000179950
318	0.0019	KIF7	ENSG00000166813
318	0.0019	RPGRIP1L	ENSG00000103494
318	0.0019	SCN4A	ENSG00000007314
318	0.0019	NSD2	ENSG00000109685
318	0.0019	YY1	ENSG00000100811
318	0.0019	MEIS2	ENSG00000134138
318	0.0019	EPG5	ENSG00000152223
318	0.0019	DLX5	ENSG00000105880
318	0.0019	DPYSL5	ENSG00000157851
318	0.0019	SOX9	ENSG00000125398
318	0.0019	TRPM3	ENSG00000083067
318	0.0019	WDR19	ENSG00000157796
318	0.0019	AFG2B	ENSG00000171763
361	0.0018	SLC10A7	ENSG00000120519
361	0.0018	CPLX1	ENSG00000168993
361	0.0018	CTBP1	ENSG00000159692
361	0.0018	LETM1	ENSG00000168924
361	0.0018	NELFA	ENSG00000185049
361	0.0018	PIGG	ENSG00000174227
361	0.0018	TRAPPC9	ENSG00000167632
361	0.0018	OSR2	ENSG00000164920
361	0.0018	PPP2R3C	ENSG00000092020
361	0.0018	KDM1A	ENSG00000004487
361	0.0018	TUBB	ENSG00000196230
361	0.0018	PPP1CB	ENSG00000213639
361	0.0018	GATA3	ENSG00000107485
361	0.0018	SMOC1	ENSG00000198732
361	0.0018	RECQL	ENSG00000004700
361	0.0018	DDB1	ENSG00000167986
361	0.0018	KDF1	ENSG00000175707
361	0.0018	NALCN	ENSG00000102452
361	0.0018	UNC80	ENSG00000144406
361	0.0018	CIT	ENSG00000122966
361	0.0018	STT3A	ENSG00000134910
361	0.0018	ALDH6A1	ENSG00000119711
361	0.0018	PIGV	ENSG00000060642
361	0.0018	HUWE1	ENSG00000086758
361	0.0018	GLB1	ENSG00000170266
361	0.0018	RAB3GAP1	ENSG00000115839
361	0.0018	ADAT3	ENSG00000213638
361	0.0018	GALNT2	ENSG00000143641
361	0.0018	UBR7	ENSG00000012963
361	0.0018	MKS1	ENSG00000011143
361	0.0018	CDH11	ENSG00000140937
361	0.0018	TLK2	ENSG00000146872
361	0.0018	TBX4	ENSG00000121075
361	0.0018	RNF2	ENSG00000121481
361	0.0018	FGD1	ENSG00000102302
361	0.0018	ESRP1	ENSG00000104413
361	0.0018	NECTIN1	ENSG00000110400
361	0.0018	FRAS1	ENSG00000138759
361	0.0018	FOXP1	ENSG00000114861
361	0.0018	SNRPB	ENSG00000125835
361	0.0018	SUFU	ENSG00000107882
361	0.0018	SCUBE3	ENSG00000146197
361	0.0018	CYP51A1	ENSG00000001630
361	0.0018	ARL3	ENSG00000138175
361	0.0018	LRP6	ENSG00000070018
361	0.0018	MID1	ENSG00000101871
407	0.0017	SRC	ENSG00000197122
407	0.0017	ERLIN2	ENSG00000147475
407	0.0017	ZC3H4	ENSG00000130749
407	0.0017	TRIP12	ENSG00000153827
407	0.0017	TBCE	ENSG00000116957
407	0.0017	C3orf38	ENSG00000179021
407	0.0017	COPB1	ENSG00000129083
407	0.0017	CPLANE1	ENSG00000197603
407	0.0017	SETD4	ENSG00000185917
407	0.0017	SET	ENSG00000119335
407	0.0017	MED13	ENSG00000108510
407	0.0017	KIF26A	ENSG00000066735
407	0.0017	SMAD4	ENSG00000141646
407	0.0017	ATRX	ENSG00000085224
407	0.0017	CHD5	ENSG00000116254
407	0.0017	ARL6	ENSG00000113966
407	0.0017	ZMYM2	ENSG00000121741
407	0.0017	KATNB1	ENSG00000140854
407	0.0017	ZBTB20	ENSG00000181722
407	0.0017	ZC3H11A	ENSG00000058673
407	0.0017	ZC3H11B	ENSG00000215817
407	0.0017	CACNA1S	ENSG00000081248
407	0.0017	KANSL1	ENSG00000120071
407	0.0017	BMP2	ENSG00000125845
407	0.0017	TRRAP	ENSG00000196367
407	0.0017	DLK1	ENSG00000185559
407	0.0017	RTL1	ENSG00000254656
407	0.0017	EDN1	ENSG00000078401
407	0.0017	PCDHGC4	ENSG00000242419
407	0.0017	GSDMA	ENSG00000167914
407	0.0017	TRMT1	ENSG00000104907
407	0.0017	IRX5	ENSG00000176842
407	0.0017	MECP2	ENSG00000169057
407	0.0017	RIN2	ENSG00000132669
407	0.0017	NXN	ENSG00000167693
407	0.0017	ROR2	ENSG00000169071
407	0.0017	THUMPD1	ENSG00000066654
407	0.0017	FIG4	ENSG00000112367
407	0.0017	VAC14	ENSG00000103043
407	0.0017	KCNK10	ENSG00000100433
407	0.0017	VDR	ENSG00000111424
407	0.0017	SPECC1L	ENSG00000100014
407	0.0017	ALG9	ENSG00000086848
407	0.0017	HECTD4	ENSG00000173064
407	0.0017	KAT6A	ENSG00000083168
407	0.0017	HOXA2	ENSG00000105996
407	0.0017	NFIX	ENSG00000008441
407	0.0017	DDX10	ENSG00000178105
407	0.0017	GAS1	ENSG00000180447
407	0.0017	SON	ENSG00000159140
457	0.0016	THOC2	ENSG00000125676
457	0.0016	ZNF462	ENSG00000148143
457	0.0016	FAR1	ENSG00000197601
457	0.0016	MYO18B	ENSG00000133454
457	0.0016	FBXO11	ENSG00000138081
457	0.0016	ACTG1	ENSG00000184009
457	0.0016	WIZ	ENSG00000011451
457	0.0016	POGZ	ENSG00000143442
457	0.0016	OFD1	ENSG00000046651
457	0.0016	CDK5	ENSG00000164885
457	0.0016	MSL3	ENSG00000005302
457	0.0016	TBC1D32	ENSG00000146350
457	0.0016	TFAP2A	ENSG00000137203
457	0.0016	MSX2	ENSG00000120149
457	0.0016	RPS6KA3	ENSG00000177189
457	0.0016	PQBP1	ENSG00000102103
457	0.0016	FBXO28	ENSG00000143756
457	0.0016	TMEM161B	ENSG00000164180
457	0.0016	ZIC2	ENSG00000043355
457	0.0016	GLDC	ENSG00000178445
457	0.0016	POLRMT	ENSG00000099821
457	0.0016	GTF2IRD1	ENSG00000006704
457	0.0016	EEF1A2	ENSG00000101210
457	0.0016	RAC1	ENSG00000136238
457	0.0016	SOS1	ENSG00000115904
457	0.0016	NUP188	ENSG00000095319
457	0.0016	RBBP4	ENSG00000162521
457	0.0016	ARHGEF2	ENSG00000116584
457	0.0016	PTCH1	ENSG00000185920
457	0.0016	RBM22	ENSG00000086589
457	0.0016	PEX1	ENSG00000127980
457	0.0016	RALA	ENSG00000006451
457	0.0016	B4GALT7	ENSG00000027847
457	0.0016	WARS1	ENSG00000140105
457	0.0016	AUTS2	ENSG00000158321
457	0.0016	KIFBP	ENSG00000198954
457	0.0016	ZEB2	ENSG00000169554
457	0.0016	FOXP3	ENSG00000049768
457	0.0016	PGAP2	ENSG00000148985
457	0.0016	PGAP3	ENSG00000161395
457	0.0016	PIGL	ENSG00000108474
457	0.0016	PIGO	ENSG00000165282
457	0.0016	PIGW	ENSG00000184886
457	0.0016	PIGY	ENSG00000255072
457	0.0016	BMP1	ENSG00000168487
457	0.0016	SEMA3E	ENSG00000170381
457	0.0016	APBB2	ENSG00000163697
457	0.0016	SNX14	ENSG00000135317
457	0.0016	TGDS	ENSG00000088451
457	0.0016	METTL5	ENSG00000138382
457	0.0016	CAMK2G	ENSG00000148660
457	0.0016	PRR21	ENSG00000221961
457	0.0016	PPP2R5D	ENSG00000112640
457	0.0016	RBM10	ENSG00000182872
457	0.0016	H4C9	ENSG00000198339
457	0.0016	SOCS1	ENSG00000185338
513	0.0015	SH2B1	ENSG00000178188
513	0.0015	POLR3A	ENSG00000148606
513	0.0015	KCNK9	ENSG00000169427
513	0.0015	PIGU	ENSG00000101464
513	0.0015	XPO5	ENSG00000124571
513	0.0015	PIGN	ENSG00000197563
513	0.0015	TUBGCP2	ENSG00000130640
513	0.0015	RIPK4	ENSG00000183421
513	0.0015	PHIP	ENSG00000146247
513	0.0015	SEC23A	ENSG00000100934
513	0.0015	KAT5	ENSG00000172977
513	0.0015	KMT2B	ENSG00000272333
513	0.0015	CWC27	ENSG00000153015
513	0.0015	BPNT2	ENSG00000104331
513	0.0015	SIX2	ENSG00000170577
513	0.0015	SPRED2	ENSG00000198369
513	0.0015	DCTN5	ENSG00000166847
513	0.0015	P2RY8	ENSG00000182162
513	0.0015	PACS2	ENSG00000179364
513	0.0015	FOXA2	ENSG00000125798
513	0.0015	CNNM2	ENSG00000148842
513	0.0015	ALG2	ENSG00000119523
513	0.0015	DZIP1L	ENSG00000158163
513	0.0015	AP2M1	ENSG00000161203
513	0.0015	CHD2	ENSG00000173575
513	0.0015	SCN1A	ENSG00000144285
513	0.0015	SLC2A1	ENSG00000117394
513	0.0015	SLC6A1	ENSG00000157103
513	0.0015	SYNGAP1	ENSG00000197283
513	0.0015	KCNMA1	ENSG00000156113
513	0.0015	CHAMP1	ENSG00000198824
513	0.0015	NSD1	ENSG00000165671
513	0.0015	GAD1	ENSG00000128683
513	0.0015	TRAF6	ENSG00000175104
513	0.0015	EXOSC2	ENSG00000130713
513	0.0015	BAP1	ENSG00000163930
513	0.0015	EDAR	ENSG00000135960
513	0.0015	PAH	ENSG00000171759
513	0.0015	PBX1	ENSG00000185630
513	0.0015	ZC3H6	ENSG00000188177
513	0.0015	PIGS	ENSG00000087111
513	0.0015	BUB1B	ENSG00000156970
513	0.0015	FHL1	ENSG00000022267
513	0.0015	MASP1	ENSG00000127241
513	0.0015	AFG2A	ENSG00000145375
513	0.0015	DPH1	ENSG00000108963
513	0.0015	DPH2	ENSG00000132768
513	0.0015	APAF1	ENSG00000120868
513	0.0015	SVBP	ENSG00000177868
513	0.0015	QRICH1	ENSG00000198218
513	0.0015	NSRP1	ENSG00000126653
513	0.0015	ODC1	ENSG00000115758
513	0.0015	ZNF669	ENSG00000188295
513	0.0015	HSPA9	ENSG00000113013
513	0.0015	TELO2	ENSG00000100726
513	0.0015	GATAD2B	ENSG00000143614
513	0.0015	TOR1A	ENSG00000136827
513	0.0015	SYT1	ENSG00000067715
513	0.0015	PRKD1	ENSG00000184304
513	0.0015	MBTPS2	ENSG00000012174
513	0.0015	USP9X	ENSG00000124486
513	0.0015	BCL11B	ENSG00000127152
513	0.0015	OCRL	ENSG00000122126
513	0.0015	SOX6	ENSG00000110693
513	0.0015	GPC6	ENSG00000183098
513	0.0015	EDEM3	ENSG00000116406
513	0.0015	BCR	ENSG00000186716
580	0.0014	CEP57	ENSG00000166037
580	0.0014	ESCO2	ENSG00000171320
580	0.0014	OSTM1	ENSG00000081087
580	0.0014	BRAF	ENSG00000157764
580	0.0014	CEP97	ENSG00000182504
580	0.0014	MYB	ENSG00000118513
580	0.0014	DPYD	ENSG00000188641
580	0.0014	SETD2	ENSG00000181555
580	0.0014	EDA	ENSG00000158813
580	0.0014	NOP53	ENSG00000105373
580	0.0014	DDX3X	ENSG00000215301
580	0.0014	E2F4	ENSG00000205250
580	0.0014	DYRK2	ENSG00000127334
580	0.0014	MCPH1	ENSG00000147316
580	0.0014	MAN1B1	ENSG00000177239
580	0.0014	ADARB1	ENSG00000197381
580	0.0014	EZH2	ENSG00000106462
580	0.0014	EBP	ENSG00000147155
580	0.0014	DYRK1A	ENSG00000157540
580	0.0014	WDR37	ENSG00000047056
580	0.0014	PKDCC	ENSG00000162878
580	0.0014	EIF5A	ENSG00000132507
580	0.0014	GSDME	ENSG00000105928
580	0.0014	COLEC11	ENSG00000118004
580	0.0014	PRIM1	ENSG00000198056
580	0.0014	TMEM67	ENSG00000164953
580	0.0014	CTSL	ENSG00000135047
580	0.0014	CTSV	ENSG00000136943
580	0.0014	ERCC6	ENSG00000225830
580	0.0014	ERCC6-PGBD3	ENSG00000258838
580	0.0014	DSG3	ENSG00000134757
580	0.0014	ALX4	ENSG00000052850
580	0.0014	SRSF2	ENSG00000161547
580	0.0014	CCDC22	ENSG00000101997
580	0.0014	VPS35L	ENSG00000103544
580	0.0014	WASHC5	ENSG00000164961
580	0.0014	KIT	ENSG00000157404
580	0.0014	SNAI2	ENSG00000019549
580	0.0014	SLC9A7	ENSG00000065923
580	0.0014	TMEM63B	ENSG00000137216
580	0.0014	GSC	ENSG00000133937
580	0.0014	PRKAR1B	ENSG00000188191
580	0.0014	PAX9	ENSG00000198807
580	0.0014	NOSIP	ENSG00000142546
580	0.0014	RBL2	ENSG00000103479
580	0.0014	NABP2	ENSG00000139579
580	0.0014	POR	ENSG00000127948
580	0.0014	ZIC5	ENSG00000139800
580	0.0014	CCNQ	ENSG00000147382
580	0.0014	TMEM237	ENSG00000155755
580	0.0014	DIS3L2	ENSG00000144535
580	0.0014	GABRA3	ENSG00000011677
580	0.0014	PAX3	ENSG00000135903
580	0.0014	TP53BP2	ENSG00000143514
580	0.0014	TECPR2	ENSG00000196663
580	0.0014	KIAA0753	ENSG00000198920
580	0.0014	MTOR	ENSG00000198793
580	0.0014	AIMP2	ENSG00000106305
580	0.0014	B3GALT6	ENSG00000176022
580	0.0014	CDKN1C	ENSG00000129757
580	0.0014	INTS1	ENSG00000164880
580	0.0014	TCTN1	ENSG00000204852
580	0.0014	COMMD2	ENSG00000114744
580	0.0014	BARX2	ENSG00000043039
580	0.0014	NAA20	ENSG00000173418
580	0.0014	ATMIN	ENSG00000166454
580	0.0014	IFT122	ENSG00000163913
