rank	score	gene_symbol	gene_identifier
201	0.0022	PSEN1	ENSG00000080815
201	0.0022	SQSTM1	ENSG00000161011
201	0.0022	TMEM106B	ENSG00000106460
201	0.0022	TREM2	ENSG00000095970
201	0.0022	VCP	ENSG00000165280
201	0.0022	ADGRL1	ENSG00000072071
230	0.0021	FOXRED1	ENSG00000110074
230	0.0021	MT-ND1	ENSG00000198888
230	0.0021	MT-ND2	ENSG00000198763
230	0.0021	MT-ND3	ENSG00000198840
230	0.0021	NDUFA1	ENSG00000125356
230	0.0021	NDUFA11	ENSG00000174886
230	0.0021	NDUFA6	ENSG00000184983
230	0.0021	NDUFAF1	ENSG00000137806
230	0.0021	NDUFAF2	ENSG00000164182
230	0.0021	NDUFAF3	ENSG00000178057
230	0.0021	NDUFAF4	ENSG00000123545
230	0.0021	NDUFAF5	ENSG00000101247
230	0.0021	NDUFAF8	ENSG00000224877
230	0.0021	NDUFB10	ENSG00000140990
230	0.0021	NDUFB11	ENSG00000147123
230	0.0021	NDUFB3	ENSG00000119013
230	0.0021	NDUFB9	ENSG00000147684
230	0.0021	NDUFS1	ENSG00000023228
230	0.0021	NDUFS2	ENSG00000158864
230	0.0021	NDUFS3	ENSG00000213619
230	0.0021	NDUFS6	ENSG00000145494
230	0.0021	NDUFS7	ENSG00000115286
230	0.0021	NDUFS8	ENSG00000110717
230	0.0021	NDUFV1	ENSG00000167792
230	0.0021	NDUFV2	ENSG00000178127
230	0.0021	NUBPL	ENSG00000151413
230	0.0021	TIMMDC1	ENSG00000113845
230	0.0021	TMEM126B	ENSG00000171204
230	0.0021	FH	ENSG00000091483
230	0.0021	PRODH	ENSG00000100033
230	0.0021	CACNB4	ENSG00000182389
230	0.0021	SLC9A6	ENSG00000198689
230	0.0021	CIC	ENSG00000079432
230	0.0021	CHD7	ENSG00000171316
230	0.0021	DPYSL5	ENSG00000157851
230	0.0021	GABRA2	ENSG00000151834
230	0.0021	CSNK2A1	ENSG00000101266
230	0.0021	SH2B1	ENSG00000178188
230	0.0021	P2RY8	ENSG00000182162
230	0.0021	ARID2	ENSG00000189079
230	0.0021	OPHN1	ENSG00000079482
230	0.0021	ID4	ENSG00000172201
272	0.002	ANKLE2	ENSG00000176915
272	0.002	ASPM	ENSG00000066279
272	0.002	CDK5RAP2	ENSG00000136861
272	0.002	CDK6	ENSG00000105810
272	0.002	CENPE	ENSG00000138778
272	0.002	CENPJ	ENSG00000151849
272	0.002	CEP135	ENSG00000174799
272	0.002	CEP152	ENSG00000103995
272	0.002	CEP63	ENSG00000182923
272	0.002	CIT	ENSG00000122966
272	0.002	COPB2	ENSG00000184432
272	0.002	KIF14	ENSG00000118193
272	0.002	KNL1	ENSG00000137812
272	0.002	MCM7	ENSG00000166508
272	0.002	MCPH1	ENSG00000147316
272	0.002	METTL5	ENSG00000138382
272	0.002	MFSD2A	ENSG00000168389
272	0.002	NCAPD3	ENSG00000151503
272	0.002	NUP37	ENSG00000075188
272	0.002	PHC1	ENSG00000111752
272	0.002	PYCR2	ENSG00000143811
272	0.002	SARS1	ENSG00000031698
272	0.002	SASS6	ENSG00000156876
272	0.002	STIL	ENSG00000123473
272	0.002	TAF13	ENSG00000197780
272	0.002	TRAPPC10	ENSG00000160218
272	0.002	TRAPPC14	ENSG00000146826
272	0.002	WARS1	ENSG00000140105
272	0.002	WDR62	ENSG00000075702
272	0.002	SOX2	ENSG00000181449
272	0.002	APP	ENSG00000142192
272	0.002	KMT5B	ENSG00000110066
272	0.002	HDAC4	ENSG00000068024
272	0.002	CABP4	ENSG00000175544
272	0.002	CHRNA2	ENSG00000120903
272	0.002	CHRNA4	ENSG00000101204
272	0.002	CHRNB2	ENSG00000160716
272	0.002	CRH	ENSG00000147571
272	0.002	DEPDC5	ENSG00000100150
272	0.002	DRAXIN	ENSG00000162490
272	0.002	MAGEL2	ENSG00000254585
272	0.002	SH3RF2	ENSG00000156463
272	0.002	OLIG2	ENSG00000205927
272	0.002	CLN5	ENSG00000102805
272	0.002	FRA10AC1	ENSG00000148690
272	0.002	IFNG	ENSG00000111537
272	0.002	TSC1	ENSG00000165699
272	0.002	TSC2	ENSG00000103197
272	0.002	TMEM163	ENSG00000152128
272	0.002	SIK1	ENSG00000142178
272	0.002	NAA10	ENSG00000102030
323	0.0019	MKS1	ENSG00000011143
323	0.0019	KANSL1	ENSG00000120071
323	0.0019	TRRAP	ENSG00000196367
323	0.0019	SLC18A2	ENSG00000165646
323	0.0019	AP4B1	ENSG00000134262
323	0.0019	AP4E1	ENSG00000081014
323	0.0019	AP4M1	ENSG00000221838
323	0.0019	AP4S1	ENSG00000100478
323	0.0019	KCNC2	ENSG00000166006
323	0.0019	TBX1	ENSG00000184058
323	0.0019	SETD5	ENSG00000168137
323	0.0019	DMRTA2	ENSG00000142700
323	0.0019	ARHGAP35	ENSG00000160007
323	0.0019	ZNF423	ENSG00000102935
323	0.0019	GABRB3	ENSG00000166206
323	0.0019	TMEM222	ENSG00000186501
339	0.0018	LMNB1	ENSG00000113368
339	0.0018	TBC1D20	ENSG00000125875
339	0.0018	THOC2	ENSG00000125676
339	0.0018	GATAD2B	ENSG00000143614
339	0.0018	CHAT	ENSG00000070748
339	0.0018	SLC18A3	ENSG00000187714
339	0.0018	NDUFC2	ENSG00000151366
339	0.0018	TCEAL1	ENSG00000172465
339	0.0018	BRD4	ENSG00000141867
339	0.0018	HDAC8	ENSG00000147099
339	0.0018	RAD21	ENSG00000164754
339	0.0018	SMC3	ENSG00000108055
339	0.0018	SLC6A4	ENSG00000108576
339	0.0018	JAKMIP1	ENSG00000152969
339	0.0018	VAMP2	ENSG00000220205
339	0.0018	USP18	ENSG00000184979
339	0.0018	USP41P	ENSG00000161133
339	0.0018	CLCN4	ENSG00000073464
339	0.0018	SLC7A7	ENSG00000155465
339	0.0018	SIN3A	ENSG00000169375
339	0.0018	DHPS	ENSG00000095059
339	0.0018	KIF5C	ENSG00000168280
339	0.0018	SLITRK2	ENSG00000185985
339	0.0018	MED12L	ENSG00000144893
339	0.0018	COX10	ENSG00000006695
364	0.0017	MAPK1	ENSG00000100030
364	0.0017	GRIA2	ENSG00000120251
364	0.0017	ARID1B	ENSG00000049618
364	0.0017	MYCN	ENSG00000134323
364	0.0017	PRKAR1B	ENSG00000188191
364	0.0017	ADAM22	ENSG00000008277
364	0.0017	SOD2	ENSG00000112096
364	0.0017	RUNX3	ENSG00000020633
364	0.0017	RPGRIP1L	ENSG00000103494
364	0.0017	TBC1D25	ENSG00000068354
364	0.0017	AP000322.53	ENSG00000243627
364	0.0017	KCNE1	ENSG00000180509
364	0.0017	UBE3A	ENSG00000114062
364	0.0017	HNRNPR	ENSG00000125944
364	0.0017	LIAS	ENSG00000121897
364	0.0017	NR4A3	ENSG00000119508
364	0.0017	PACS2	ENSG00000179364
364	0.0017	SOCS1	ENSG00000185338
364	0.0017	SLC25A13	ENSG00000004864
364	0.0017	HIBCH	ENSG00000198130
364	0.0017	EFCAB12	ENSG00000172771
364	0.0017	CAMTA1	ENSG00000171735
386	0.0016	TBR1	ENSG00000136535
386	0.0016	GATM	ENSG00000171766
386	0.0016	DLL1	ENSG00000198719
386	0.0016	WAC	ENSG00000095787
386	0.0016	MFF	ENSG00000168958
386	0.0016	TPR	ENSG00000047410
386	0.0016	ASPA	ENSG00000108381
386	0.0016	CASP9	ENSG00000132906
386	0.0016	CAMK2A	ENSG00000070808
386	0.0016	BCORL1	ENSG00000085185
386	0.0016	DPF2	ENSG00000133884
386	0.0016	KCNN2	ENSG00000080709
386	0.0016	KIF3B	ENSG00000101350
386	0.0016	KCNQ1	ENSG00000053918
386	0.0016	DSCAM	ENSG00000171587
386	0.0016	MBP	ENSG00000197971
386	0.0016	NFIB	ENSG00000147862
386	0.0016	CACNA2D2	ENSG00000007402
386	0.0016	SLC2A3	ENSG00000059804
386	0.0016	BTD	ENSG00000169814
386	0.0016	SLC1A2	ENSG00000110436
386	0.0016	PAX6	ENSG00000007372
386	0.0016	GNB1	ENSG00000078369
386	0.0016	ZNF526	ENSG00000167625
386	0.0016	NEDD4L	ENSG00000049759
386	0.0016	NAT16	ENSG00000167011
386	0.0016	LRFN2	ENSG00000156564
386	0.0016	NAA15	ENSG00000164134
386	0.0016	BRINP1	ENSG00000078725
386	0.0016	GRIA4	ENSG00000152578
386	0.0016	TRANK1	ENSG00000168016
386	0.0016	CDK13	ENSG00000065883
418	0.0015	B9D1	ENSG00000108641
418	0.0015	YME1L1	ENSG00000136758
418	0.0015	ADARB1	ENSG00000197381
418	0.0015	HMGN3	ENSG00000118418
418	0.0015	SMARCC2	ENSG00000139613
418	0.0015	DCC	ENSG00000187323
418	0.0015	MCOLN3	ENSG00000055732
418	0.0015	MED12	ENSG00000184634
418	0.0015	NAPA	ENSG00000105402
418	0.0015	RNF13	ENSG00000082996
418	0.0015	VAPB	ENSG00000124164
418	0.0015	ASXL1	ENSG00000171456
418	0.0015	BEX3	ENSG00000166681
418	0.0015	DPYD	ENSG00000188641
418	0.0015	PIGG	ENSG00000174227
418	0.0015	NDE1	ENSG00000072864
418	0.0015	ZIC1	ENSG00000152977
418	0.0015	CDK5R1	ENSG00000176749
418	0.0015	ENAH	ENSG00000154380
418	0.0015	UBTF	ENSG00000108312
418	0.0015	EPG5	ENSG00000152223
418	0.0015	CASK	ENSG00000147044
418	0.0015	DMXL2	ENSG00000104093
418	0.0015	GNAO1	ENSG00000087258
418	0.0015	GRM7	ENSG00000196277
418	0.0015	KCNA1	ENSG00000111262
418	0.0015	PIGQ	ENSG00000007541
418	0.0015	PNKP	ENSG00000039650
418	0.0015	SCN1B	ENSG00000105711
418	0.0015	SCN2A	ENSG00000136531
418	0.0015	SLC25A22	ENSG00000177542
418	0.0015	SLC32A1	ENSG00000101438
418	0.0015	CACNA1I	ENSG00000100346
418	0.0015	SETD4	ENSG00000185917
418	0.0015	CCDC47	ENSG00000108588
418	0.0015	NARS1	ENSG00000134440
418	0.0015	NFIA	ENSG00000162599
455	0.0014	PTPN23	ENSG00000076201
455	0.0014	HTR2C	ENSG00000147246
455	0.0014	NTN1	ENSG00000065320
455	0.0014	EBF3	ENSG00000108001
455	0.0014	GNAI1	ENSG00000127955
455	0.0014	INTU	ENSG00000164066
455	0.0014	SLC44A5	ENSG00000137968
455	0.0014	PREPL	ENSG00000138078
455	0.0014	TLK2	ENSG00000146872
455	0.0014	PARS2	ENSG00000162396
455	0.0014	ISG20L2	ENSG00000143319
455	0.0014	KDM4B	ENSG00000127663
455	0.0014	PLAA	ENSG00000137055
455	0.0014	CELF2	ENSG00000048740
455	0.0014	FOXC1	ENSG00000054598
455	0.0014	SPTBN4	ENSG00000160460
455	0.0014	NAPB	ENSG00000125814
455	0.0014	CACNA1A	ENSG00000141837
455	0.0014	NOP53	ENSG00000105373
455	0.0014	PRODH2	ENSG00000250799
455	0.0014	TET3	ENSG00000187605
455	0.0014	POLR2A	ENSG00000181222
455	0.0014	NSD2	ENSG00000109685
455	0.0014	HIVEP2	ENSG00000010818
455	0.0014	ALDH7A1	ENSG00000164904
455	0.0014	PLPBP	ENSG00000147471
455	0.0014	AMELX	ENSG00000125363
455	0.0014	TSHR	ENSG00000165409
455	0.0014	FBXO41	ENSG00000163013
455	0.0014	SATB2	ENSG00000119042
455	0.0014	MTHFS	ENSG00000136371
455	0.0014	PTGS1	ENSG00000095303
455	0.0014	PPP1CA	ENSG00000172531
455	0.0014	MAPK8IP3	ENSG00000138834
455	0.0014	GRIA1	ENSG00000155511
455	0.0014	HCN2	ENSG00000099822
491	0.0013	POU3F3	ENSG00000198914
491	0.0013	ZDHHC17	ENSG00000186908
491	0.0013	NEUROG1	ENSG00000181965
491	0.0013	COX7B	ENSG00000131174
491	0.0013	HCCS	ENSG00000004961
491	0.0013	ACTL6B	ENSG00000077080
491	0.0013	PDZD8	ENSG00000165650
491	0.0013	ATN1	ENSG00000111676
491	0.0013	PAFAH1B1	ENSG00000007168
491	0.0013	COL2A1	ENSG00000139219
491	0.0013	GABBR1	ENSG00000204681
491	0.0013	SCN3A	ENSG00000153253
491	0.0013	KCNK10	ENSG00000100433
491	0.0013	PIGF	ENSG00000151665
491	0.0013	FUZ	ENSG00000010361
491	0.0013	SUPT16H	ENSG00000092201
491	0.0013	BAZ1B	ENSG00000009954
491	0.0013	BCL7B	ENSG00000106635
491	0.0013	BUD23	ENSG00000071462
491	0.0013	CLIP2	ENSG00000106665
491	0.0013	DNAJC30	ENSG00000176410
491	0.0013	EIF4H	ENSG00000106682
491	0.0013	ELN	ENSG00000049540
491	0.0013	FKBP6	ENSG00000077800
491	0.0013	GTF2I	ENSG00000077809
491	0.0013	GTF2IRD1	ENSG00000006704
491	0.0013	GTF2IRD2	ENSG00000196275
491	0.0013	LIMK1	ENSG00000106683
491	0.0013	METTL27	ENSG00000165171
491	0.0013	MLXIPL	ENSG00000009950
491	0.0013	NCF1	ENSG00000158517
491	0.0013	RFC2	ENSG00000049541
491	0.0013	STX1A	ENSG00000106089
491	0.0013	TBL2	ENSG00000106638
491	0.0013	TMEM270	ENSG00000175877
491	0.0013	VPS37D	ENSG00000176428
491	0.0013	CCDC88A	ENSG00000115355
491	0.0013	ARHGAP32	ENSG00000134909
491	0.0013	NPPA	ENSG00000175206
491	0.0013	NONO	ENSG00000147140
491	0.0013	BTBD9	ENSG00000183826
491	0.0013	MGAT2	ENSG00000168282
491	0.0013	EIF4EBP2	ENSG00000148730
491	0.0013	EARS2	ENSG00000103356
491	0.0013	LRP2	ENSG00000081479
491	0.0013	MED23	ENSG00000112282
491	0.0013	NKX2-1	ENSG00000136352
491	0.0013	MDM4	ENSG00000198625
491	0.0013	LIPT2	ENSG00000175536
491	0.0013	SNAPIN	ENSG00000143553
491	0.0013	AP3M2	ENSG00000070718
491	0.0013	GRIN2A	ENSG00000183454
491	0.0013	SHMT2	ENSG00000182199
491	0.0013	TTC5	ENSG00000136319
491	0.0013	ADAT3	ENSG00000213638
491	0.0013	PPFIBP1	ENSG00000110841
491	0.0013	CDON	ENSG00000064309
491	0.0013	CRIPTO	ENSG00000241186
491	0.0013	DISP1	ENSG00000154309
491	0.0013	FGF8	ENSG00000107831
491	0.0013	FGFR1	ENSG00000077782
491	0.0013	FOXH1	ENSG00000160973
491	0.0013	GAS1	ENSG00000180447
491	0.0013	GLI2	ENSG00000074047
491	0.0013	NODAL	ENSG00000156574
491	0.0013	PLCH1	ENSG00000114805
491	0.0013	PTCH1	ENSG00000185920
491	0.0013	SHH	ENSG00000164690
491	0.0013	SIX3	ENSG00000138083
491	0.0013	STAG2	ENSG00000101972
491	0.0013	TGIF1	ENSG00000177426
491	0.0013	ZIC2	ENSG00000043355
491	0.0013	HERC2	ENSG00000128731
491	0.0013	WDR73	ENSG00000177082
491	0.0013	VPS4A	ENSG00000132612
491	0.0013	YARS1	ENSG00000134684
491	0.0013	ASNS	ENSG00000070669
491	0.0013	GABRR1	ENSG00000146276
491	0.0013	PRMT5	ENSG00000100462
491	0.0013	DISC1	ENSG00000162946
491	0.0013	PRUNE1	ENSG00000143363
491	0.0013	TKT	ENSG00000163931
491	0.0013	YY1	ENSG00000100811
491	0.0013	PRR21	ENSG00000221961
575	0.0012	PMM2	ENSG00000140650
575	0.0012	PTPRF	ENSG00000142949
575	0.0012	PCMT1	ENSG00000120265
575	0.0012	CTNNA2	ENSG00000066032
575	0.0012	LONP1	ENSG00000196365
575	0.0012	PDHA1	ENSG00000131828
575	0.0012	DCLK1	ENSG00000133083
575	0.0012	PSAP	ENSG00000197746
575	0.0012	ALDH4A1	ENSG00000159423
575	0.0012	EMC10	ENSG00000161671
575	0.0012	SRRM4	ENSG00000139767
575	0.0012	GPRASP2	ENSG00000158301
575	0.0012	MARK2	ENSG00000072518
575	0.0012	NOS2	ENSG00000007171
575	0.0012	TIAM1	ENSG00000156299
575	0.0012	CARS2	ENSG00000134905
575	0.0012	DPH5	ENSG00000117543
575	0.0012	NDUFA13	ENSG00000186010
575	0.0012	ATP2B1	ENSG00000070961
575	0.0012	DCX	ENSG00000077279
575	0.0012	KCNQ2	ENSG00000075043
575	0.0012	GNS	ENSG00000135677
575	0.0012	YIF1B	ENSG00000167645
575	0.0012	KCNB1	ENSG00000158445
575	0.0012	AFF2	ENSG00000155966
575	0.0012	MAP6	ENSG00000171533
575	0.0012	TAF1	ENSG00000147133
575	0.0012	TUBB2A	ENSG00000137267
575	0.0012	RUSC2	ENSG00000198853
575	0.0012	HMGCL	ENSG00000117305
575	0.0012	VCAM1	ENSG00000162692
575	0.0012	POMT1	ENSG00000130714
575	0.0012	PPT1	ENSG00000131238
575	0.0012	NAA20	ENSG00000173418
575	0.0012	CHD1	ENSG00000153922
575	0.0012	ATP2B2	ENSG00000157087
575	0.0012	FGF12	ENSG00000114279
575	0.0012	SNIP1	ENSG00000163877
575	0.0012	ATRX	ENSG00000085224
575	0.0012	ADCY3	ENSG00000138031
575	0.0012	ARPC4	ENSG00000241553
575	0.0012	MARCKSL1	ENSG00000175130
575	0.0012	AP1G1	ENSG00000166747
575	0.0012	VAX1	ENSG00000148704
575	0.0012	CEP85L	ENSG00000111860
575	0.0012	MACF1	ENSG00000127603
575	0.0012	MAG	ENSG00000105695
575	0.0012	APC2	ENSG00000115266
623	0.0011	TBCK	ENSG00000145348
623	0.0011	AP1S2	ENSG00000182287
623	0.0011	CHD5	ENSG00000116254
623	0.0011	SCN8A	ENSG00000196876
623	0.0011	NCK1	ENSG00000158092
623	0.0011	GABRA1	ENSG00000022355
623	0.0011	GABRG2	ENSG00000113327
623	0.0011	PCDH19	ENSG00000165194
623	0.0011	SCN9A	ENSG00000169432
623	0.0011	ELFN2	ENSG00000166897
623	0.0011	CTCF	ENSG00000102974
623	0.0011	COG4	ENSG00000103051
623	0.0011	ATP6AP2	ENSG00000182220
623	0.0011	PRNP	ENSG00000171867
623	0.0011	PLOD1	ENSG00000083444
623	0.0011	GLS	ENSG00000115419
623	0.0011	STXBP1	ENSG00000136854
623	0.0011	AIMP2	ENSG00000106305
623	0.0011	LGI1	ENSG00000108231
623	0.0011	OTUD6B	ENSG00000155100
