rank	score	gene_symbol	gene_identifier
615	0.0035	TUBGCP4	ENSG00000137822
615	0.0035	AHDC1	ENSG00000126705
615	0.0035	HNRNPR	ENSG00000125944
615	0.0035	FLI1	ENSG00000151702
615	0.0035	OTULIN	ENSG00000154124
615	0.0035	RARS2	ENSG00000146282
615	0.0035	AUTS2	ENSG00000158321
615	0.0035	MBOAT7	ENSG00000125505
615	0.0035	B4GALNT1	ENSG00000135454
615	0.0035	ZNF335	ENSG00000198026
615	0.0035	LRP8	ENSG00000157193
615	0.0035	MID1	ENSG00000101871
615	0.0035	ARNT	ENSG00000143437
615	0.0035	LNPK	ENSG00000144320
638	0.0034	FBXO28	ENSG00000143756
638	0.0034	YARS1	ENSG00000134684
638	0.0034	IER3IP1	ENSG00000134049
638	0.0034	MYT1L	ENSG00000186487
638	0.0034	CTSK	ENSG00000143387
638	0.0034	HSPA5	ENSG00000044574
638	0.0034	EIF2S3	ENSG00000130741
638	0.0034	MSX1	ENSG00000163132
