rank	score	gene_symbol	gene_identifier
56	0.047	GABPA	ENSG00000154727
57	0.0467	CAMSAP3	ENSG00000076826
58	0.0464	PGAP1	ENSG00000197121
59	0.046	CNNM2	ENSG00000148842
60	0.0456	PAH	ENSG00000171759
61	0.0455	AFF4	ENSG00000072364
62	0.0444	ACVRL1	ENSG00000139567
62	0.0444	BRWD3	ENSG00000165288
62	0.0444	ENG	ENSG00000106991
62	0.0444	HUWE1	ENSG00000086758
62	0.0444	PTPRJ	ENSG00000149177
67	0.0433	SLC39A13	ENSG00000165915
67	0.0433	L1CAM	ENSG00000198910
69	0.0432	CASK	ENSG00000147044
69	0.0432	HSF4	ENSG00000102878
71	0.0426	BMAL1	ENSG00000133794
72	0.0421	SLC30A4	ENSG00000104154
73	0.0417	LGR4	ENSG00000205213
74	0.0416	B3GLCT	ENSG00000187676
75	0.0409	DNAJC5	ENSG00000101152
76	0.0407	TMEM53	ENSG00000126106
77	0.0406	LIM2	ENSG00000105370
78	0.0405	IKZF2	ENSG00000030419
79	0.0403	SPNS2	ENSG00000183018
80	0.0396	TCTN1	ENSG00000204852
80	0.0396	CHUK	ENSG00000213341
80	0.0396	FGFR3	ENSG00000068078
83	0.0395	ALMS1	ENSG00000116127
83	0.0395	GGT1	ENSG00000100031
83	0.0395	GGT2P	ENSG00000133475
83	0.0395	GGT3P	ENSG00000197421
83	0.0395	GGTLC1	ENSG00000149435
83	0.0395	GGTLC2	ENSG00000100121
83	0.0395	GGTLC3	ENSG00000183038
83	0.0395	RBM22	ENSG00000086589
91	0.0393	CRYAA	ENSG00000160202
92	0.0391	IDUA	ENSG00000127415
93	0.0388	COL11A2	ENSG00000204248
94	0.0384	APBB2	ENSG00000163697
94	0.0384	XPO5	ENSG00000124571
94	0.0384	ZC3H4	ENSG00000130749
94	0.0384	RBBP4	ENSG00000162521
98	0.0383	XPNPEP1	ENSG00000108039
99	0.038	LTBP3	ENSG00000168056
100	0.0379	PFAS	ENSG00000178921
101	0.0378	CRYBB2	ENSG00000244752
102	0.0377	MYH9	ENSG00000100345
103	0.0376	CRYGD	ENSG00000118231
104	0.0373	BCAR3	ENSG00000137936
105	0.0371	AGAP1	ENSG00000157985
105	0.0371	AGAP10	ENSG00000204172
105	0.0371	AGAP5	ENSG00000172650
105	0.0371	AGAP7P	ENSG00000204169
105	0.0371	AGAP9	ENSG00000198035
110	0.0369	FOXC1	ENSG00000054598
111	0.0368	SMARCA4	ENSG00000127616
111	0.0368	ZEB1	ENSG00000148516
113	0.0367	WDR62	ENSG00000075702
114	0.0366	SIPA1L3	ENSG00000105738
115	0.0365	BRAF	ENSG00000157764
116	0.0361	CHD7	ENSG00000171316
116	0.0361	ROR2	ENSG00000169071
118	0.036	TUBGCP4	ENSG00000137822
119	0.0359	ADAM17	ENSG00000151694
120	0.0357	TBC1D20	ENSG00000125875
121	0.0356	LSM1	ENSG00000175324
122	0.0351	ZNF414	ENSG00000133250
123	0.035	RANBP1	ENSG00000099901
123	0.035	SLC20A2	ENSG00000168575
125	0.0346	CRYBA1	ENSG00000108255
126	0.0345	TBX15	ENSG00000092607
126	0.0345	CREBBP	ENSG00000005339
126	0.0345	TET1	ENSG00000138336
126	0.0345	MESP1	ENSG00000166823
130	0.0344	LIAS	ENSG00000121897
130	0.0344	CRYGC	ENSG00000163254
132	0.0342	CEP97	ENSG00000182504
132	0.0342	CWC22	ENSG00000163510
132	0.0342	DLG5	ENSG00000151208
132	0.0342	DNM1	ENSG00000106976
132	0.0342	KRT14	ENSG00000186847
132	0.0342	MBD6	ENSG00000166987
132	0.0342	MYB	ENSG00000118513
132	0.0342	NALCN	ENSG00000102452
132	0.0342	PCCB	ENSG00000114054
132	0.0342	SMG5	ENSG00000198952
132	0.0342	SNAI2	ENSG00000019549
132	0.0342	TBR1	ENSG00000136535
132	0.0342	UFSP2	ENSG00000109775
132	0.0342	XPO1	ENSG00000082898
132	0.0342	METTL5	ENSG00000138382
147	0.034	SNAP25	ENSG00000132639
148	0.0338	FAT1	ENSG00000083857
149	0.0337	TDRD7	ENSG00000196116
150	0.0334	CEP63	ENSG00000182923
151	0.0332	TRPM3	ENSG00000083067
151	0.0332	MED1	ENSG00000125686
153	0.0331	INHBA	ENSG00000122641
154	0.033	BTBD7	ENSG00000011114
155	0.0329	ZIC2	ENSG00000043355
156	0.0327	HESX1	ENSG00000163666
157	0.0322	EYA1	ENSG00000104313
157	0.0322	PAX6	ENSG00000007372
159	0.032	PPAT	ENSG00000128059
159	0.032	PRICKLE1	ENSG00000139174
161	0.0319	SPARC	ENSG00000113140
162	0.0318	NXN	ENSG00000167693
162	0.0318	UBR2	ENSG00000024048
162	0.0318	CPOX	ENSG00000080819
165	0.0316	EEF1D	ENSG00000104529
165	0.0316	SEP15	ENSG00000183291
165	0.0316	PCDH15	ENSG00000150275
165	0.0316	NOSIP	ENSG00000142546
169	0.0315	SLC4A2	ENSG00000164889
170	0.0314	PCNT	ENSG00000160299
170	0.0314	ERCC2	ENSG00000104884
172	0.0313	DCTN5	ENSG00000166847
172	0.0313	FOS	ENSG00000170345
172	0.0313	AGPS	ENSG00000018510
175	0.0312	SCAMP2	ENSG00000140497
176	0.0311	GJA8	ENSG00000121634
176	0.0311	GRIP1	ENSG00000155974
178	0.0309	NISCH	ENSG00000010322
179	0.0306	ELP2	ENSG00000134759
179	0.0306	NOG	ENSG00000183691
179	0.0306	CSF1R	ENSG00000182578
182	0.0305	PLEKHA5	ENSG00000052126
183	0.0304	IK	ENSG00000113141
183	0.0304	TGIF1	ENSG00000177426
185	0.0303	FOXN3	ENSG00000053254
185	0.0303	CASP3	ENSG00000164305
187	0.0302	LSS	ENSG00000160285
188	0.0301	PANK4	ENSG00000157881
188	0.0301	SLC17A8	ENSG00000179520
188	0.0301	CDC14B	ENSG00000081377
188	0.0301	EVC2	ENSG00000173040
192	0.03	PHEX	ENSG00000102174
193	0.0296	MYO10	ENSG00000145555
194	0.0294	CTNNB1	ENSG00000168036
194	0.0294	FGFR1	ENSG00000077782
196	0.0293	ARNT	ENSG00000143437
197	0.0292	DNMT3B	ENSG00000088305
197	0.0292	SALL4	ENSG00000101115
197	0.0292	EDNRA	ENSG00000151617
200	0.0291	COG4	ENSG00000103051
200	0.0291	SPTAN1	ENSG00000197694
200	0.0291	DYNC2H1	ENSG00000187240
203	0.029	CHRD	ENSG00000090539
203	0.029	WDR11	ENSG00000120008
205	0.0289	NR1D2	ENSG00000174738
206	0.0288	HECTD1	ENSG00000092148
207	0.0287	RERE	ENSG00000142599
208	0.0283	POLR3GL	ENSG00000121851
209	0.0281	FGF10	ENSG00000070193
209	0.0281	LRP2	ENSG00000081479
211	0.0279	COL4A2	ENSG00000134871
212	0.0278	ERCC1	ENSG00000012061
213	0.0277	DSG1	ENSG00000134760
213	0.0277	OTX2	ENSG00000165588
215	0.0276	TGFA	ENSG00000163235
215	0.0276	SATB2	ENSG00000119042
215	0.0276	PXDN	ENSG00000130508
218	0.0275	RAB39B	ENSG00000155961
218	0.0275	AXIN2	ENSG00000168646
218	0.0275	TOP2A	ENSG00000131747
221	0.0274	GRID1	ENSG00000182771
221	0.0274	RREB1	ENSG00000124782
223	0.0273	BZW1	ENSG00000082153
223	0.0273	CDC37L1	ENSG00000106993
223	0.0273	CLPTM1L	ENSG00000049656
223	0.0273	TMEM104	ENSG00000109066
223	0.0273	USP53	ENSG00000145390
228	0.0271	DVL3	ENSG00000161202
228	0.0271	GRXCR1	ENSG00000215203
228	0.0271	GJA3	ENSG00000121743
228	0.0271	WDR45	ENSG00000196998
232	0.027	RYK	ENSG00000163785
232	0.027	CRYAB	ENSG00000109846
232	0.027	CLEC16A	ENSG00000038532
232	0.027	SIRT1	ENSG00000096717
236	0.0268	FIGN	ENSG00000182263
236	0.0268	MKS1	ENSG00000011143
238	0.0267	PEX7	ENSG00000112357
239	0.0266	KLK13	ENSG00000167759
240	0.0265	IFT56	ENSG00000105948
240	0.0265	BAIAP2L2	ENSG00000128298
240	0.0265	ENPP1	ENSG00000197594
243	0.0264	VPS13B	ENSG00000132549
243	0.0264	DKK1	ENSG00000107984
243	0.0264	FRS2	ENSG00000166225
246	0.0263	TMEM145	ENSG00000167619
246	0.0263	SPTBN1	ENSG00000115306
248	0.0262	TTC21B	ENSG00000123607
248	0.0262	STIM1	ENSG00000167323
248	0.0262	GLI2	ENSG00000074047
251	0.026	GJE1	ENSG00000203733
252	0.0259	TPM2	ENSG00000198467
253	0.0258	ESCO2	ENSG00000171320
253	0.0258	CDH23	ENSG00000107736
255	0.0257	DZIP1L	ENSG00000158163
255	0.0257	KDM8	ENSG00000155666
257	0.0256	COL11A1	ENSG00000060718
257	0.0256	GOLGA1	ENSG00000136935
257	0.0256	DBN1	ENSG00000113758
257	0.0256	KLF2	ENSG00000127528
257	0.0256	LGI4	ENSG00000153902
257	0.0256	MAP3K3	ENSG00000198909
257	0.0256	MAP3K7	ENSG00000135341
257	0.0256	RNF10	ENSG00000022840
257	0.0256	RPS6KA6	ENSG00000072133
257	0.0256	SCX	ENSG00000187786
257	0.0256	SCXA	ENSG00000188686
257	0.0256	TTN	ENSG00000155657
269	0.0255	OTULIN	ENSG00000154124
270	0.0253	TWSG1	ENSG00000128791
271	0.0252	BRCA1	ENSG00000012048
271	0.0252	BRCA2	ENSG00000139618
271	0.0252	BRIP1	ENSG00000136492
271	0.0252	ERCC4	ENSG00000175595
271	0.0252	FANCA	ENSG00000187741
271	0.0252	FANCB	ENSG00000181544
271	0.0252	FANCC	ENSG00000158169
271	0.0252	FANCD2	ENSG00000144554
271	0.0252	FANCE	ENSG00000112039
271	0.0252	FANCF	ENSG00000183161
271	0.0252	FANCG	ENSG00000221829
271	0.0252	FANCI	ENSG00000140525
271	0.0252	FANCL	ENSG00000115392
271	0.0252	FANCM	ENSG00000187790
271	0.0252	MAD2L2	ENSG00000116670
271	0.0252	PALB2	ENSG00000083093
271	0.0252	RAD51	ENSG00000051180
271	0.0252	RAD51C	ENSG00000108384
271	0.0252	RFWD3	ENSG00000168411
271	0.0252	SLX4	ENSG00000188827
271	0.0252	UBE2T	ENSG00000077152
271	0.0252	XRCC2	ENSG00000196584
293	0.0251	EMX2	ENSG00000170370
294	0.025	SLC10A7	ENSG00000120519
294	0.025	HSPG2	ENSG00000142798
294	0.025	MYO7A	ENSG00000137474
294	0.025	RNF168	ENSG00000163961
298	0.0249	TMEM161B	ENSG00000164180
298	0.0249	GTF2IRD1	ENSG00000006704
300	0.0248	TECTA	ENSG00000109927
300	0.0248	CRYGS	ENSG00000213139
300	0.0248	PRRX1	ENSG00000116132
303	0.0247	MITF	ENSG00000187098
303	0.0247	NDUFS4	ENSG00000164258
305	0.0245	DSTN	ENSG00000125868
306	0.0244	POU4F3	ENSG00000091010
306	0.0244	IFT57	ENSG00000114446
308	0.0242	ITGAV	ENSG00000138448
308	0.0242	FIG4	ENSG00000112367
308	0.0242	VAC14	ENSG00000103043
308	0.0242	SPTBN4	ENSG00000160460
312	0.0241	KIF20B	ENSG00000138182
312	0.0241	SSR1	ENSG00000124783
312	0.0241	KAT6B	ENSG00000156650
315	0.024	NCOA6	ENSG00000198646
315	0.024	EPS8L2	ENSG00000177106
315	0.024	TNFRSF11B	ENSG00000164761
318	0.0239	GAPDH	ENSG00000111640
318	0.0239	CCN3	ENSG00000136999
318	0.0239	MIP	ENSG00000135517
318	0.0239	SOD1	ENSG00000142168
322	0.0238	CEP55	ENSG00000138180
322	0.0238	BCOR	ENSG00000183337
322	0.0238	BCORP1	ENSG00000215580
322	0.0238	ABL1	ENSG00000097007
326	0.0237	PPIL1	ENSG00000137168
327	0.0236	PCSK6	ENSG00000140479
327	0.0236	LOXL1	ENSG00000129038
327	0.0236	AGBL1	ENSG00000166748
327	0.0236	C9orf50	ENSG00000179058
327	0.0236	OLFML2B	ENSG00000162745
327	0.0236	TEX2	ENSG00000136478
327	0.0236	ISL1	ENSG00000016082
334	0.0235	ZSCAN10	ENSG00000130182
334	0.0235	OTOG	ENSG00000188162
336	0.0234	BUB1B	ENSG00000156970
336	0.0234	MAPT	ENSG00000186868
336	0.0234	CRYGA	ENSG00000168582
336	0.0234	SIX1	ENSG00000126778
340	0.0233	CDKN1C	ENSG00000129757
340	0.0233	SUFU	ENSG00000107882
342	0.0232	STIM2	ENSG00000109689
343	0.0231	WHRN	ENSG00000095397
343	0.0231	ACVR2A	ENSG00000121989
345	0.023	NAT1	ENSG00000171428
345	0.023	NAT2	ENSG00000156006
345	0.023	FAM20C	ENSG00000177706
345	0.023	NLRP3	ENSG00000162711
345	0.023	AXIN1	ENSG00000103126
350	0.0229	SFN	ENSG00000175793
350	0.0229	ZIC5	ENSG00000139800
352	0.0228	BPNT2	ENSG00000104331
352	0.0228	B4GALT5	ENSG00000158470
352	0.0228	CHP1	ENSG00000187446
355	0.0226	PSAT1	ENSG00000135069
355	0.0226	PDS5B	ENSG00000083642
355	0.0226	CLDN11	ENSG00000013297
355	0.0226	BNC2	ENSG00000173068
359	0.0225	ZBTB16	ENSG00000109906
359	0.0225	KCNQ1	ENSG00000053918
361	0.0223	STRC	ENSG00000242866
361	0.0223	STRCP1	ENSG00000166763
361	0.0223	ASPM	ENSG00000066279
364	0.0222	NCAPH2	ENSG00000025770
364	0.0222	SLC12A7	ENSG00000113504
364	0.0222	CDKN2A	ENSG00000147889
364	0.0222	COL4A1	ENSG00000187498
364	0.0222	FSCN2	ENSG00000186765
364	0.0222	PEX6	ENSG00000124587
370	0.022	ATP2B2	ENSG00000157087
371	0.0219	MSX2	ENSG00000120149
372	0.0218	TECTB	ENSG00000119913
373	0.0217	UBE3B	ENSG00000151148
374	0.0216	DISP1	ENSG00000154309
375	0.0215	FOXI1	ENSG00000168269
376	0.0214	VCP	ENSG00000165280
376	0.0214	SREBF2	ENSG00000198911
376	0.0214	SOX9	ENSG00000125398
379	0.0213	CDC45	ENSG00000093009
380	0.0212	IFT27	ENSG00000100360
380	0.0212	MTHFD1L	ENSG00000120254
380	0.0212	ABHD11	ENSG00000106077
383	0.0211	SETMAR	ENSG00000170364
383	0.0211	SLC26A5	ENSG00000170615
383	0.0211	GAS2	ENSG00000148935
383	0.0211	SP8	ENSG00000164651
387	0.021	RCN1	ENSG00000049449
387	0.021	RARB	ENSG00000077092
389	0.0209	CAPN12	ENSG00000182472
389	0.0209	GPSM2	ENSG00000121957
389	0.0209	ATP6V0A4	ENSG00000105929
389	0.0209	PSIP1	ENSG00000164985
393	0.0207	CCDC25	ENSG00000147419
393	0.0207	RBM20	ENSG00000203867
393	0.0207	SARNP	ENSG00000205323
393	0.0207	TCF4	ENSG00000196628
397	0.0206	PEX2	ENSG00000164751
397	0.0206	SLITRK6	ENSG00000184564
399	0.0205	NSUN2	ENSG00000037474
399	0.0205	CYB561A3	ENSG00000162144
399	0.0205	PRC1	ENSG00000198901
399	0.0205	SLC2A5	ENSG00000142583
403	0.0204	BLTP1	ENSG00000138688
403	0.0204	PLAC8	ENSG00000145287
403	0.0204	NSDHL	ENSG00000147383
406	0.0203	ATR	ENSG00000175054
407	0.0202	BSN	ENSG00000164061
407	0.0202	TUB	ENSG00000166402
407	0.0202	FBXO11	ENSG00000138081
410	0.0201	ALX1	ENSG00000180318
410	0.0201	IGF1	ENSG00000017427
410	0.0201	ARF3	ENSG00000134287
410	0.0201	BMS1	ENSG00000165733
410	0.0201	ELL2	ENSG00000118985
410	0.0201	TRAF7	ENSG00000131653
410	0.0201	CRYGB	ENSG00000182187
417	0.02	PRPF39	ENSG00000185246
417	0.02	HES1	ENSG00000114315
417	0.02	CYBA	ENSG00000051523
417	0.02	HIPK4	ENSG00000160396
417	0.02	TF	ENSG00000091513
422	0.0199	ZIC3	ENSG00000156925
422	0.0199	RGN	ENSG00000130988
424	0.0198	HGF	ENSG00000019991
424	0.0198	KAT6A	ENSG00000083168
426	0.0197	OCM	ENSG00000122543
426	0.0197	OCM2	ENSG00000135175
426	0.0197	BRD4	ENSG00000141867
426	0.0197	CIB3	ENSG00000141977
426	0.0197	PDGFRB	ENSG00000113721
431	0.0196	STAG2	ENSG00000101972
431	0.0196	OTOA	ENSG00000155719
431	0.0196	CDK5RAP3	ENSG00000108465
431	0.0196	CYP7A1	ENSG00000167910
431	0.0196	FAM162A	ENSG00000114023
431	0.0196	GALK2	ENSG00000156958
431	0.0196	SLC44A3	ENSG00000143036
438	0.0195	PDHX	ENSG00000110435
438	0.0195	SLC12A2	ENSG00000064651
438	0.0195	LCTL	ENSG00000188501
438	0.0195	ABCD1	ENSG00000101986
438	0.0195	ABCG8	ENSG00000143921
438	0.0195	ANGPTL1	ENSG00000116194
438	0.0195	ARHGEF4	ENSG00000136002
438	0.0195	ARVCF	ENSG00000099889
438	0.0195	CENPE	ENSG00000138778
438	0.0195	CEP135	ENSG00000174799
438	0.0195	DHX15	ENSG00000109606
438	0.0195	FABP3	ENSG00000121769
438	0.0195	FAM216A	ENSG00000204856
438	0.0195	FYB1	ENSG00000082074
438	0.0195	GMNN	ENSG00000112312
438	0.0195	GZF1	ENSG00000125812
438	0.0195	HAGH	ENSG00000063854
438	0.0195	HERC1	ENSG00000103657
438	0.0195	LCP2	ENSG00000043462
438	0.0195	MACROD1	ENSG00000133315
438	0.0195	MAU2	ENSG00000129933
438	0.0195	MIGA1	ENSG00000180488
438	0.0195	MIPOL1	ENSG00000151338
438	0.0195	MTHFS	ENSG00000136371
438	0.0195	MYO15A	ENSG00000091536
438	0.0195	NDFIP2	ENSG00000102471
438	0.0195	NUTF2	ENSG00000102898
438	0.0195	OPLAH	ENSG00000178814
438	0.0195	P2RX7	ENSG00000089041
438	0.0195	PLA2G10	ENSG00000069764
438	0.0195	PRMT8	ENSG00000111218
438	0.0195	RAB35	ENSG00000111737
438	0.0195	RAD18	ENSG00000070950
438	0.0195	RNF157	ENSG00000141576
438	0.0195	SGO1	ENSG00000129810
438	0.0195	SORD	ENSG00000140263
438	0.0195	ST20-MTHFS	ENSG00000259332
438	0.0195	SUPT7L	ENSG00000119760
438	0.0195	TBCE	ENSG00000116957
438	0.0195	TRMT10A	ENSG00000145331
438	0.0195	UAP1	ENSG00000117143
438	0.0195	UCP1	ENSG00000109424
438	0.0195	USP42	ENSG00000106346
438	0.0195	VPS4A	ENSG00000132612
438	0.0195	WARS1	ENSG00000140105
438	0.0195	XBP1	ENSG00000100219
438	0.0195	YAE1	ENSG00000241127
438	0.0195	ZNF182	ENSG00000147118
438	0.0195	CDK5RAP2	ENSG00000136861
438	0.0195	GGPS1	ENSG00000152904
438	0.0195	FREM2	ENSG00000150893
489	0.0194	HPN	ENSG00000105707
490	0.0193	ROR1	ENSG00000185483
490	0.0193	GDI2	ENSG00000057608
490	0.0193	SSBP3	ENSG00000157216
493	0.0192	DHCR7	ENSG00000172893
494	0.0191	HACD3	ENSG00000074696
494	0.0191	EPC2	ENSG00000135999
496	0.019	FOXC2	ENSG00000176692
497	0.0189	COL9A1	ENSG00000112280
497	0.0189	PPIP5K2	ENSG00000145725
497	0.0189	CSTF3	ENSG00000176102
497	0.0189	PNKP	ENSG00000039650
497	0.0189	CLRN2	ENSG00000249581
497	0.0189	MYO6	ENSG00000196586
497	0.0189	HNF4A	ENSG00000101076
497	0.0189	CACNA1D	ENSG00000157388
497	0.0189	CRYBA2	ENSG00000163499
497	0.0189	BFSP1	ENSG00000125864
497	0.0189	BIN3	ENSG00000147439
508	0.0188	GNPAT	ENSG00000116906
508	0.0188	CMAHP	ENSG00000168405
508	0.0188	SLC29A3	ENSG00000198246
508	0.0188	UBL7	ENSG00000138629
508	0.0188	KCTD1	ENSG00000134504
513	0.0187	CLRN1	ENSG00000163646
513	0.0187	APAF1	ENSG00000120868
513	0.0187	TRAPPC9	ENSG00000167632
513	0.0187	SPTLC3	ENSG00000172296
513	0.0187	UQCRB	ENSG00000156467
513	0.0187	GRXCR2	ENSG00000204928
519	0.0186	ERCC8	ENSG00000049167
519	0.0186	SRC	ENSG00000197122
521	0.0185	AKAP13	ENSG00000170776
521	0.0185	CYP4F11	ENSG00000171903
521	0.0185	CYP4F12	ENSG00000186204
521	0.0185	CYP4F2	ENSG00000186115
521	0.0185	SPRYD3	ENSG00000167778
526	0.0184	TSHR	ENSG00000165409
526	0.0184	HMBOX1	ENSG00000147421
526	0.0184	RBM25	ENSG00000119707
526	0.0184	PRMT3	ENSG00000185238
526	0.0184	IL9R	ENSG00000124334
526	0.0184	S100A1	ENSG00000160678
532	0.0183	SLC7A8	ENSG00000092068
532	0.0183	CIB2	ENSG00000136425
532	0.0183	GJB6	ENSG00000121742
532	0.0183	KIF14	ENSG00000118193
536	0.0182	ILDR1	ENSG00000145103
536	0.0182	CYP51A1	ENSG00000001630
536	0.0182	ADAMTS6	ENSG00000049192
536	0.0182	IL25	ENSG00000166090
536	0.0182	PLCB1	ENSG00000182621
536	0.0182	SMAD3	ENSG00000166949
536	0.0182	PRKAB1	ENSG00000111725
543	0.0181	PTH1R	ENSG00000160801
543	0.0181	SVBP	ENSG00000177868
545	0.018	NIFK	ENSG00000155438
545	0.018	POU3F4	ENSG00000196767
547	0.0179	ALDH1L1	ENSG00000144908
547	0.0179	CEP43	ENSG00000213066
547	0.0179	FAM135A	ENSG00000082269
547	0.0179	KATNAL1	ENSG00000102781
547	0.0179	SLFN14	ENSG00000236320
547	0.0179	PIGB	ENSG00000069943
553	0.0178	OSBPL8	ENSG00000091039
553	0.0178	FA2H	ENSG00000103089
553	0.0178	ZDHHC14	ENSG00000175048
553	0.0178	ADGRL4	ENSG00000162618
557	0.0176	SMAD2	ENSG00000175387
557	0.0176	THRB	ENSG00000151090
557	0.0176	TMEM67	ENSG00000164953
560	0.0175	NDP	ENSG00000124479
560	0.0175	MARCKS	ENSG00000155130
560	0.0175	S1PR2	ENSG00000267534
560	0.0175	RPL38	ENSG00000172809
560	0.0175	B3GALT6	ENSG00000176022
560	0.0175	CHMP1A	ENSG00000131165
560	0.0175	TP53BP2	ENSG00000143514
567	0.0174	APC	ENSG00000134982
567	0.0174	LRP4	ENSG00000134569
567	0.0174	CRIPTO	ENSG00000241186
567	0.0174	CRIPTO3	ENSG00000225366
571	0.0173	SPRED2	ENSG00000198369
571	0.0173	NT5E	ENSG00000135318
571	0.0173	SRR	ENSG00000167720
571	0.0173	TP53INP2	ENSG00000078804
571	0.0173	TSPAN32	ENSG00000064201
571	0.0173	RPL24	ENSG00000114391
571	0.0173	FGFR1OP2	ENSG00000111790
571	0.0173	STK35	ENSG00000125834
579	0.0172	OSBPL2	ENSG00000130703
579	0.0172	GRM6	ENSG00000113262
579	0.0172	SLC26A4	ENSG00000091137
579	0.0172	PJA1	ENSG00000181191
579	0.0172	ADAMTSL4	ENSG00000143382
579	0.0172	CDH11	ENSG00000140937
585	0.0171	DVL1	ENSG00000107404
585	0.0171	FZD2	ENSG00000180340
585	0.0171	WNT5A	ENSG00000114251
585	0.0171	MMP2	ENSG00000087245
585	0.0171	LMNB1	ENSG00000113368
590	0.017	TGDS	ENSG00000088451
590	0.017	TMEM63B	ENSG00000137216
592	0.0169	BAG5	ENSG00000166170
592	0.0169	SYNJ2	ENSG00000078269
592	0.0169	ATG4B	ENSG00000168397
595	0.0168	NOTCH3	ENSG00000074181
595	0.0168	ERCC6	ENSG00000225830
595	0.0168	ERCC6-PGBD3	ENSG00000258838
595	0.0168	ZNF699	ENSG00000196110
599	0.0167	PTP4A1	ENSG00000112245
599	0.0167	OTOS	ENSG00000178602
599	0.0167	ARHGEF2	ENSG00000116584
602	0.0166	ITGB1	ENSG00000150093
603	0.0165	USH1C	ENSG00000006611
603	0.0165	MAB21L1	ENSG00000180660
605	0.0164	ASPN	ENSG00000106819
605	0.0164	KCNJ10	ENSG00000177807
605	0.0164	HMGA2	ENSG00000149948
605	0.0164	KIAA0586	ENSG00000100578
609	0.0163	CPLX1	ENSG00000168993
609	0.0163	CTBP1	ENSG00000159692
609	0.0163	LETM1	ENSG00000168924
609	0.0163	NELFA	ENSG00000185049
609	0.0163	NSD2	ENSG00000109685
609	0.0163	PIGG	ENSG00000174227
609	0.0163	DNASE2B	ENSG00000137976
609	0.0163	MAN2B1	ENSG00000104774
609	0.0163	KCNJ6	ENSG00000157542
618	0.0162	VPS33A	ENSG00000139719
618	0.0162	POLR3A	ENSG00000148606
618	0.0162	LMX1A	ENSG00000162761
618	0.0162	CELSR1	ENSG00000075275
622	0.0161	ATOH1	ENSG00000172238
622	0.0161	CHSY1	ENSG00000131873
622	0.0161	EGFR	ENSG00000146648
622	0.0161	FBXO5	ENSG00000112029
622	0.0161	L2HGDH	ENSG00000087299
622	0.0161	NAALADL2	ENSG00000177694
622	0.0161	NANS	ENSG00000095380
622	0.0161	FBXO2	ENSG00000116661
630	0.016	NECTIN3	ENSG00000177707
630	0.016	CDCA5	ENSG00000146670
630	0.016	SECISBP2L	ENSG00000138593
630	0.016	FZD4	ENSG00000174804
630	0.016	ATF2	ENSG00000115966
630	0.016	CDC14A	ENSG00000079335
636	0.0159	CACNA1S	ENSG00000081248
636	0.0159	RAB18	ENSG00000099246
636	0.0159	DYRK1A	ENSG00000157540
636	0.0159	CAPN15	ENSG00000103326
640	0.0158	ADGRV1	ENSG00000164199
640	0.0158	KHSRP	ENSG00000088247
640	0.0158	PSAP	ENSG00000197746
643	0.0157	TMC1	ENSG00000165091
