rank	score	gene_symbol	gene_identifier
232	0.0024	ABL1	ENSG00000097007
232	0.0024	BCR	ENSG00000186716
232	0.0024	RUNX1	ENSG00000159216
232	0.0024	TLR5	ENSG00000187554
232	0.0024	STING1	ENSG00000184584
232	0.0024	PSMB8	ENSG00000204264
232	0.0024	DUSP22	ENSG00000112679
232	0.0024	CD109	ENSG00000156535
232	0.0024	ELOVL3	ENSG00000119915
232	0.0024	PEPD	ENSG00000124299
253	0.0023	MBTPS1	ENSG00000140943
253	0.0023	PRF1	ENSG00000180644
253	0.0023	ACAT1	ENSG00000075239
253	0.0023	SCD	ENSG00000099194
253	0.0023	RBCK1	ENSG00000125826
253	0.0023	MAP3K8	ENSG00000107968
253	0.0023	ADA2	ENSG00000093072
253	0.0023	LPAR2	ENSG00000064547
253	0.0023	TRPV5	ENSG00000127412
253	0.0023	CCR4	ENSG00000183813
253	0.0023	RELA	ENSG00000173039
253	0.0023	PRIM1	ENSG00000198056
253	0.0023	SLC9A3	ENSG00000066230
253	0.0023	TTC7A	ENSG00000068724
253	0.0023	GATM	ENSG00000171766
253	0.0023	EDAR	ENSG00000135960
253	0.0023	STAT5B	ENSG00000173757
253	0.0023	N4BP1	ENSG00000102921
271	0.0022	SHOC2	ENSG00000108061
271	0.0022	NDFIP1	ENSG00000131507
271	0.0022	FA2H	ENSG00000103089
271	0.0022	STAT6	ENSG00000166888
271	0.0022	BCL2	ENSG00000171791
271	0.0022	SPTA1	ENSG00000163554
271	0.0022	THRA	ENSG00000126351
271	0.0022	LPO	ENSG00000167419
271	0.0022	SCARA5	ENSG00000168079
271	0.0022	ZDHHC13	ENSG00000177054
271	0.0022	CLEC7A	ENSG00000172243
271	0.0022	IL17F	ENSG00000112116
271	0.0022	IL17RA	ENSG00000177663
271	0.0022	IL17RC	ENSG00000163702
271	0.0022	SIK3	ENSG00000160584
271	0.0022	TLR7	ENSG00000196664
287	0.0021	NFE2L2	ENSG00000116044
287	0.0021	WLS	ENSG00000116729
287	0.0021	SUOX	ENSG00000139531
287	0.0021	CYBA	ENSG00000051523
287	0.0021	CYBB	ENSG00000165168
287	0.0021	CYBC1	ENSG00000178927
287	0.0021	NCF1	ENSG00000158517
287	0.0021	NCF2	ENSG00000116701
287	0.0021	NCF4	ENSG00000100365
287	0.0021	ZDHHC21	ENSG00000175893
287	0.0021	TREX1	ENSG00000213689
287	0.0021	SP110	ENSG00000135899
287	0.0021	MITF	ENSG00000187098
287	0.0021	HPS1	ENSG00000107521
287	0.0021	IL4R	ENSG00000077238
287	0.0021	PIK3CG	ENSG00000105851
287	0.0021	ARIH2	ENSG00000177479
287	0.0021	CISD2	ENSG00000145354
287	0.0021	FARSB	ENSG00000116120
287	0.0021	MYO5B	ENSG00000167306
287	0.0021	LAMA3	ENSG00000053747
287	0.0021	LAMB3	ENSG00000196878
287	0.0021	LAMC2	ENSG00000058085
287	0.0021	DGAT1	ENSG00000185000
287	0.0021	FOXO3	ENSG00000118689
287	0.0021	FOXO3B	ENSG00000240445
287	0.0021	MCM2	ENSG00000073111
314	0.002	TNFRSF1A	ENSG00000067182
314	0.002	SOX10	ENSG00000100146
314	0.002	ACE2	ENSG00000130234
314	0.002	APOE	ENSG00000130203
314	0.002	LEMD2	ENSG00000161904
314	0.002	REL	ENSG00000162924
314	0.002	NCKAP1L	ENSG00000123338
314	0.002	KL	ENSG00000133116
314	0.002	PIP4K2C	ENSG00000166908
314	0.002	NLRP1	ENSG00000091592
314	0.002	ZNF699	ENSG00000196110
314	0.002	SLC7A7	ENSG00000155465
314	0.002	DTX1	ENSG00000135144
314	0.002	HLA-DQA1	ENSG00000196735
314	0.002	HLA-DQB1	ENSG00000179344
314	0.002	FCER1G	ENSG00000158869
314	0.002	SIN3A	ENSG00000169375
314	0.002	LMNA	ENSG00000160789
314	0.002	FBN1	ENSG00000166147
314	0.002	CARD10	ENSG00000100065
334	0.0019	LTB4R	ENSG00000213903
334	0.0019	ARVCF	ENSG00000099889
334	0.0019	COMT	ENSG00000093010
334	0.0019	GP1BB	ENSG00000203618
334	0.0019	HIRA	ENSG00000100084
334	0.0019	JMJD1C	ENSG00000171988
334	0.0019	RREB1	ENSG00000124782
334	0.0019	SEC24C	ENSG00000176986
334	0.0019	TBX1	ENSG00000184058
334	0.0019	UFD1	ENSG00000070010
334	0.0019	DSP	ENSG00000096696
334	0.0019	HLCS	ENSG00000159267
334	0.0019	CCDC122	ENSG00000151773
334	0.0019	DHCR7	ENSG00000172893
334	0.0019	EPCAM	ENSG00000119888
334	0.0019	CEBPE	ENSG00000092067
334	0.0019	BHLHE40	ENSG00000134107
334	0.0019	RABGEF1	ENSG00000154710
334	0.0019	C9orf72	ENSG00000147894
334	0.0019	E2F3	ENSG00000112242
334	0.0019	CD28	ENSG00000178562
334	0.0019	TNFRSF1B	ENSG00000028137
334	0.0019	BCOR	ENSG00000183337
334	0.0019	FIP1L1	ENSG00000145216
334	0.0019	IRF2BP2	ENSG00000168264
334	0.0019	NABP1	ENSG00000173559
334	0.0019	NPM1	ENSG00000181163
334	0.0019	NUMA1	ENSG00000137497
334	0.0019	PML	ENSG00000140464
334	0.0019	PRKAR1A	ENSG00000108946
334	0.0019	RARA	ENSG00000131759
334	0.0019	TBL1XR1	ENSG00000177565
334	0.0019	ZBTB16	ENSG00000109906
334	0.0019	KNSTRN	ENSG00000128944
334	0.0019	PIK3CD	ENSG00000171608
334	0.0019	SREBF1	ENSG00000072310
334	0.0019	TWIST2	ENSG00000233608
334	0.0019	VPS33A	ENSG00000139719
334	0.0019	GNPTAB	ENSG00000111670
373	0.0018	SLC26A3	ENSG00000091138
373	0.0018	RAB27A	ENSG00000069974
373	0.0018	PTPRC	ENSG00000081237
373	0.0018	MT-CYB	ENSG00000198727
373	0.0018	SCARB2	ENSG00000138760
373	0.0018	DLL1	ENSG00000198719
373	0.0018	CD244	ENSG00000122223
373	0.0018	CIITA	ENSG00000179583
373	0.0018	NFKBIL1	ENSG00000204498
373	0.0018	SLC22A4	ENSG00000197208
373	0.0018	LRBA	ENSG00000198589
373	0.0018	IDUA	ENSG00000127415
373	0.0018	PRMT7	ENSG00000132600
373	0.0018	IL13RA2	ENSG00000123496
373	0.0018	FGFR2	ENSG00000066468
373	0.0018	JAM3	ENSG00000166086
373	0.0018	TP63	ENSG00000073282
373	0.0018	ITGB3	ENSG00000259207
373	0.0018	ITGB2	ENSG00000160255
373	0.0018	KHDRBS2	ENSG00000112232
373	0.0018	UACA	ENSG00000137831
373	0.0018	GBP1	ENSG00000117228
373	0.0018	GBP2	ENSG00000162645
373	0.0018	GBP3	ENSG00000117226
373	0.0018	IRF8	ENSG00000140968
373	0.0018	COL4A5	ENSG00000188153
373	0.0018	COL4A6	ENSG00000197565
373	0.0018	NAXD	ENSG00000213995
373	0.0018	KANSL1	ENSG00000120071
373	0.0018	DKC1	ENSG00000130826
373	0.0018	RIT1	ENSG00000143622
373	0.0018	GLB1	ENSG00000170266
373	0.0018	FGA	ENSG00000171560
373	0.0018	FGB	ENSG00000171564
373	0.0018	FGG	ENSG00000171557
373	0.0018	NAA10	ENSG00000102030
409	0.0017	IFNG	ENSG00000111537
409	0.0017	RAC1	ENSG00000136238
409	0.0017	MBTPS2	ENSG00000012174
409	0.0017	TAF1	ENSG00000147133
409	0.0017	SCARF1	ENSG00000074660
409	0.0017	MS4A2	ENSG00000149534
409	0.0017	PLA2G7	ENSG00000146070
409	0.0017	B4GALT1	ENSG00000086062
409	0.0017	KRT14	ENSG00000186847
409	0.0017	KRT5	ENSG00000186081
409	0.0017	PRSS8	ENSG00000052344
409	0.0017	ACD	ENSG00000102977
409	0.0017	RNF128	ENSG00000133135
409	0.0017	BLOC1S5	ENSG00000188428
409	0.0017	TFG	ENSG00000114354
409	0.0017	SKIC2	ENSG00000204351
409	0.0017	SKIC3	ENSG00000198677
409	0.0017	MOGS	ENSG00000115275
409	0.0017	TMPRSS4	ENSG00000137648
409	0.0017	CD44	ENSG00000026508
409	0.0017	ACADVL	ENSG00000072778
409	0.0017	KDF1	ENSG00000175707
409	0.0017	TRAF6	ENSG00000175104
409	0.0017	PTGS2	ENSG00000073756
409	0.0017	LAX1	ENSG00000122188
409	0.0017	PMM2	ENSG00000140650
409	0.0017	VDR	ENSG00000111424
409	0.0017	LGALS3	ENSG00000131981
409	0.0017	EPG5	ENSG00000152223
409	0.0017	COPA	ENSG00000122218
409	0.0017	H3-3B	ENSG00000132475
409	0.0017	TRAPPC2	ENSG00000196459
409	0.0017	ATP7A	ENSG00000165240
409	0.0017	SPTBN1	ENSG00000115306
409	0.0017	OTC	ENSG00000036473
409	0.0017	NFIX	ENSG00000008441
409	0.0017	UROD	ENSG00000126088
409	0.0017	ZBTB24	ENSG00000112365
409	0.0017	LYST	ENSG00000143669
409	0.0017	PSMB4	ENSG00000159377
409	0.0017	PSMB9	ENSG00000240065
409	0.0017	MCCC2	ENSG00000131844
451	0.0016	EFHD2	ENSG00000142634
451	0.0016	NLRC4	ENSG00000091106
451	0.0016	CASR	ENSG00000036828
451	0.0016	GNA11	ENSG00000088256
451	0.0016	CHD7	ENSG00000171316
451	0.0016	LIG4	ENSG00000174405
451	0.0016	RAG1	ENSG00000166349
451	0.0016	RAG2	ENSG00000175097
451	0.0016	ZFP36	ENSG00000128016
451	0.0016	AIRE	ENSG00000160224
451	0.0016	ZNFX1	ENSG00000124201
451	0.0016	TOM1L2	ENSG00000175662
451	0.0016	NSUN2	ENSG00000037474
451	0.0016	GNAI2	ENSG00000114353
451	0.0016	CLPS	ENSG00000137392
451	0.0016	ACER1	ENSG00000167769
451	0.0016	EFR3B	ENSG00000084710
451	0.0016	DOLK	ENSG00000175283
451	0.0016	SLF2	ENSG00000119906
451	0.0016	IGKC	ENSG00000211592
451	0.0016	CD59	ENSG00000085063
451	0.0016	GPR26	ENSG00000154478
451	0.0016	SLC24A5	ENSG00000188467
451	0.0016	CR2	ENSG00000117322
451	0.0016	SMARCC2	ENSG00000139613
451	0.0016	STARD7	ENSG00000084090
451	0.0016	AP3B1	ENSG00000132842
451	0.0016	THBS1	ENSG00000137801
451	0.0016	RAB8A	ENSG00000167461
451	0.0016	CARD9	ENSG00000187796
451	0.0016	HMOX1	ENSG00000100292
451	0.0016	MYO1H	ENSG00000174527
451	0.0016	SLC27A4	ENSG00000167114
484	0.0015	AARS1	ENSG00000090861
484	0.0015	CARS1	ENSG00000110619
484	0.0015	ERCC3	ENSG00000163161
484	0.0015	GTF2E2	ENSG00000197265
484	0.0015	GTF2H5	ENSG00000272047
484	0.0015	MPLKIP	ENSG00000168303
484	0.0015	RNF113A	ENSG00000125352
484	0.0015	TARS1	ENSG00000113407
484	0.0015	NDUFA6	ENSG00000184983
484	0.0015	ANAPC1	ENSG00000153107
484	0.0015	DNMT3B	ENSG00000088305
484	0.0015	SIRT1	ENSG00000096717
484	0.0015	NFATC1	ENSG00000131196
484	0.0015	SFTPD	ENSG00000133661
484	0.0015	MARS1	ENSG00000166986
484	0.0015	MTOR	ENSG00000198793
484	0.0015	GATA2	ENSG00000179348
484	0.0015	CAV1	ENSG00000105974
484	0.0015	TFE3	ENSG00000068323
484	0.0015	FFAR2	ENSG00000126262
484	0.0015	MT-CO1	ENSG00000198804
484	0.0015	MT-CO2	ENSG00000198712
484	0.0015	MT-CO3	ENSG00000198938
484	0.0015	MT-ND1	ENSG00000198888
484	0.0015	MT-ND4	ENSG00000198886
484	0.0015	MT-ND5	ENSG00000198786
484	0.0015	MT-ND6	ENSG00000198695
484	0.0015	MTHFD1	ENSG00000100714
484	0.0015	PSTPIP1	ENSG00000140368
484	0.0015	MEFV	ENSG00000103313
484	0.0015	CIDEA	ENSG00000176194
484	0.0015	KSR1	ENSG00000141068
484	0.0015	CST6	ENSG00000175315
484	0.0015	WWTR1	ENSG00000018408
484	0.0015	ICOS	ENSG00000163600
484	0.0015	HCK	ENSG00000101336
484	0.0015	COL7A1	ENSG00000114270
484	0.0015	NTRK1	ENSG00000198400
484	0.0015	CFTR	ENSG00000001626
484	0.0015	GDF15	ENSG00000130513
484	0.0015	HPS6	ENSG00000166189
484	0.0015	CRLF1	ENSG00000006016
484	0.0015	NOS1	ENSG00000089250
484	0.0015	ANKH	ENSG00000154122
484	0.0015	TNFRSF11B	ENSG00000164761
484	0.0015	TK1	ENSG00000167900
484	0.0015	IL12A	ENSG00000168811
484	0.0015	IL12RB1	ENSG00000096996
484	0.0015	IRF5	ENSG00000128604
484	0.0015	MMEL1	ENSG00000142606
484	0.0015	POU2AF1	ENSG00000110777
484	0.0015	SPIB	ENSG00000269404
484	0.0015	TNFSF15	ENSG00000181634
484	0.0015	TNPO3	ENSG00000064419
484	0.0015	BMI1	ENSG00000168283
484	0.0015	COMMD3-BMI1	ENSG00000269897
484	0.0015	CTNNB1	ENSG00000168036
484	0.0015	TNF	ENSG00000232810
484	0.0015	PPP1R13L	ENSG00000104881
484	0.0015	TNFRSF21	ENSG00000146072
484	0.0015	KITLG	ENSG00000049130
484	0.0015	LRP6	ENSG00000070018
484	0.0015	FARSA	ENSG00000179115
484	0.0015	ZSCAN10	ENSG00000130182
484	0.0015	CD55	ENSG00000196352
484	0.0015	LTA	ENSG00000226979
484	0.0015	APC2	ENSG00000115266
484	0.0015	NSD1	ENSG00000165671
484	0.0015	SETD2	ENSG00000181555
484	0.0015	LMOD1	ENSG00000163431
554	0.0014	CCN6	ENSG00000112761
554	0.0014	SFTPC	ENSG00000168484
554	0.0014	CSF2	ENSG00000164400
554	0.0014	RECQL4	ENSG00000160957
554	0.0014	ALG9	ENSG00000086848
554	0.0014	AFF4	ENSG00000072364
554	0.0014	AIFM1	ENSG00000156709
554	0.0014	GPR35	ENSG00000178623
554	0.0014	MST1	ENSG00000173531
554	0.0014	SEMA4D	ENSG00000187764
554	0.0014	TCF4	ENSG00000196628
554	0.0014	ASS1	ENSG00000130707
554	0.0014	HR	ENSG00000168453
554	0.0014	CISH	ENSG00000114737
554	0.0014	FEN1	ENSG00000168496
554	0.0014	FLI1	ENSG00000151702
554	0.0014	RFX7	ENSG00000181827
554	0.0014	TBCK	ENSG00000145348
554	0.0014	RBM8A	ENSG00000131795
554	0.0014	PIGN	ENSG00000197563
554	0.0014	NFATC2	ENSG00000101096
554	0.0014	CTC1	ENSG00000178971
554	0.0014	ELP1	ENSG00000070061
554	0.0014	NLRP3	ENSG00000162711
554	0.0014	DDR2	ENSG00000162733
554	0.0014	GSDMA	ENSG00000167914
554	0.0014	DNAJC21	ENSG00000168724
554	0.0014	WFDC2	ENSG00000101443
554	0.0014	GINS1	ENSG00000101003
554	0.0014	NOS3	ENSG00000164867
554	0.0014	RAB39A	ENSG00000179331
554	0.0014	IL33	ENSG00000137033
554	0.0014	ITGA2B	ENSG00000005961
554	0.0014	IL22	ENSG00000127318
554	0.0014	ZC3H12A	ENSG00000163874
554	0.0014	FOXE1	ENSG00000178919
554	0.0014	GATA1	ENSG00000102145
554	0.0014	UROS	ENSG00000188690
554	0.0014	FSCN1	ENSG00000075618
554	0.0014	FOXF1	ENSG00000103241
554	0.0014	ALG12	ENSG00000182858
554	0.0014	DEGS1	ENSG00000143753
554	0.0014	PIGA	ENSG00000165195
554	0.0014	TAL1	ENSG00000162367
598	0.0013	SNRPN	ENSG00000128739
598	0.0013	IGHA1	ENSG00000211895
598	0.0013	IGHA2	ENSG00000211890
598	0.0013	GSDME	ENSG00000105928
598	0.0013	MTA2	ENSG00000149480
598	0.0013	MYL3	ENSG00000160808
598	0.0013	EPOR	ENSG00000187266
598	0.0013	IL13	ENSG00000169194
598	0.0013	PGM1	ENSG00000079739
598	0.0013	SMPD1	ENSG00000166311
598	0.0013	CCDC39	ENSG00000145075
598	0.0013	CD3G	ENSG00000160654
598	0.0013	EFL1	ENSG00000140598
598	0.0013	SBDS	ENSG00000126524
598	0.0013	SRP54	ENSG00000100883
598	0.0013	PDX1	ENSG00000139515
598	0.0013	CLCNKB	ENSG00000184908
598	0.0013	IL25	ENSG00000166090
598	0.0013	SPINK1	ENSG00000164266
598	0.0013	VPS45	ENSG00000136631
598	0.0013	SH2D1A	ENSG00000183918
598	0.0013	LEP	ENSG00000174697
598	0.0013	CAD	ENSG00000084774
598	0.0013	PAX3	ENSG00000135903
598	0.0013	TTC9	ENSG00000133985
598	0.0013	NPY1R	ENSG00000164128
598	0.0013	DPP4	ENSG00000197635
598	0.0013	COG6	ENSG00000133103
598	0.0013	BAP1	ENSG00000163930
598	0.0013	CLEC4D	ENSG00000166527
598	0.0013	ELF3	ENSG00000163435
598	0.0013	GSDMD	ENSG00000104518
598	0.0013	GUCY2C	ENSG00000070019
598	0.0013	NLRP9	ENSG00000185792
598	0.0013	RELN	ENSG00000189056
598	0.0013	ARSB	ENSG00000113273
598	0.0013	POLB	ENSG00000070501
598	0.0013	LIFR	ENSG00000113594
598	0.0013	PSMB10	ENSG00000205220
598	0.0013	MUC5B	ENSG00000117983
598	0.0013	SFTPA2	ENSG00000185303
598	0.0013	LCP2	ENSG00000043462
598	0.0013	NDUFS4	ENSG00000164258
598	0.0013	SDHD	ENSG00000204370
598	0.0013	POLR3A	ENSG00000148606
598	0.0013	NDUFA2	ENSG00000131495
598	0.0013	CLCF1	ENSG00000175505
598	0.0013	IFT140	ENSG00000187535
598	0.0013	GRHL1	ENSG00000134317
598	0.0013	CD40	ENSG00000101017
