rank	score	gene_symbol	gene_identifier
228	0.0028	ACHE	ENSG00000087085
228	0.0028	C19orf12	ENSG00000131943
228	0.0028	AP3B2	ENSG00000103723
228	0.0028	FZD4	ENSG00000174804
228	0.0028	MTMR2	ENSG00000087053
228	0.0028	SETX	ENSG00000107290
228	0.0028	CRPPA	ENSG00000214960
228	0.0028	FKTN	ENSG00000106692
228	0.0028	POMT1	ENSG00000130714
228	0.0028	ABCD1	ENSG00000101986
228	0.0028	AP4B1	ENSG00000134262
228	0.0028	NPTN	ENSG00000156642
228	0.0028	MAP1B	ENSG00000131711
228	0.0028	MINAR2	ENSG00000186367
228	0.0028	RORA	ENSG00000069667
228	0.0028	PRRT2	ENSG00000167371
228	0.0028	KCNMA1	ENSG00000156113
228	0.0028	RORB	ENSG00000198963
256	0.0027	DDHD1	ENSG00000100523
256	0.0027	SELENOI	ENSG00000138018
256	0.0027	TFG	ENSG00000114354
256	0.0027	RNASEH1	ENSG00000171865
256	0.0027	HYCC1	ENSG00000122591
256	0.0027	GDAP1	ENSG00000104381
256	0.0027	ANK3	ENSG00000151150
256	0.0027	CLP1	ENSG00000172409
256	0.0027	FBXO41	ENSG00000163013
256	0.0027	CLN3	ENSG00000188603
256	0.0027	KIF1A	ENSG00000130294
256	0.0027	SLC16A2	ENSG00000147100
256	0.0027	ELP2	ENSG00000134759
256	0.0027	GPT2	ENSG00000166123
256	0.0027	WARS2	ENSG00000116874
256	0.0027	BSCL2	ENSG00000168000
256	0.0027	HPRT1	ENSG00000165704
256	0.0027	TK2	ENSG00000166548
256	0.0027	PREX2	ENSG00000046889
256	0.0027	ALDH5A1	ENSG00000112294
256	0.0027	SGCE	ENSG00000127990
256	0.0027	PNPLA6	ENSG00000032444
256	0.0027	IGHMBP2	ENSG00000132740
256	0.0027	EIF2S3	ENSG00000130741
256	0.0027	GAN	ENSG00000261609
256	0.0027	IBA57	ENSG00000181873
256	0.0027	GPHN	ENSG00000171723
283	0.0026	ATP2B1	ENSG00000070961
283	0.0026	FGF14	ENSG00000102466
283	0.0026	COG4	ENSG00000103051
283	0.0026	UFC1	ENSG00000143222
283	0.0026	BORCS7	ENSG00000166275
283	0.0026	OCA2	ENSG00000104044
283	0.0026	SPTBN2	ENSG00000173898
283	0.0026	DKK1	ENSG00000107984
283	0.0026	HCN2	ENSG00000099822
283	0.0026	ARX	ENSG00000004848
283	0.0026	GNB1	ENSG00000078369
283	0.0026	VEGFA	ENSG00000112715
283	0.0026	CDH23	ENSG00000107736
283	0.0026	ESPN	ENSG00000187017
283	0.0026	KY	ENSG00000174611
283	0.0026	DSTYK	ENSG00000133059
283	0.0026	NGF	ENSG00000134259
283	0.0026	PURA	ENSG00000185129
283	0.0026	UNC5C	ENSG00000182168
283	0.0026	PLA2G6	ENSG00000184381
303	0.0025	TWSG1	ENSG00000128791
303	0.0025	HSD17B4	ENSG00000133835
303	0.0025	TMEM63C	ENSG00000165548
303	0.0025	DDC	ENSG00000132437
303	0.0025	AP4S1	ENSG00000100478
303	0.0025	ERLIN2	ENSG00000147475
303	0.0025	RTN2	ENSG00000125744
303	0.0025	EPHA4	ENSG00000116106
303	0.0025	RND3	ENSG00000115963
303	0.0025	ATXN7	ENSG00000163635
303	0.0025	PRDM13	ENSG00000112238
303	0.0025	MFN2	ENSG00000116688
303	0.0025	VPS16	ENSG00000215305
303	0.0025	FIG4	ENSG00000112367
303	0.0025	NEDD4	ENSG00000069869
303	0.0025	HIP1	ENSG00000127946
303	0.0025	SQSTM1	ENSG00000161011
303	0.0025	RNF170	ENSG00000120925
303	0.0025	NRXN2	ENSG00000110076
303	0.0025	CA8	ENSG00000178538
323	0.0024	IREB2	ENSG00000136381
323	0.0024	CYB561	ENSG00000008283
323	0.0024	SHANK1	ENSG00000161681
323	0.0024	NIPA1	ENSG00000170113
323	0.0024	CLN8	ENSG00000182372
323	0.0024	NDUFA9	ENSG00000139180
323	0.0024	LEPR	ENSG00000116678
323	0.0024	HEXB	ENSG00000049860
323	0.0024	AP4E1	ENSG00000081014
323	0.0024	HMX2	ENSG00000188816
323	0.0024	HMX3	ENSG00000188620
323	0.0024	DOCK3	ENSG00000088538
323	0.0024	FCGR2A	ENSG00000143226
323	0.0024	FCGR2B	ENSG00000072694
323	0.0024	WASHC4	ENSG00000136051
323	0.0024	AP000322.53	ENSG00000243627
323	0.0024	KCNE1	ENSG00000180509
323	0.0024	LETM1	ENSG00000168924
323	0.0024	WASHC5	ENSG00000164961
323	0.0024	ASS1	ENSG00000130707
323	0.0024	BCKDK	ENSG00000103507
323	0.0024	ABHD16A	ENSG00000204427
323	0.0024	SOD2	ENSG00000112096
323	0.0024	USP31	ENSG00000103404
323	0.0024	CNP	ENSG00000173786
323	0.0024	NUBPL	ENSG00000151413
323	0.0024	BAIAP2L2	ENSG00000128298
323	0.0024	TMEM51	ENSG00000171729
323	0.0024	GTF2IRD1	ENSG00000006704
323	0.0024	MTRFR	ENSG00000130921
323	0.0024	HCN1	ENSG00000164588
323	0.0024	CPT1C	ENSG00000169169
323	0.0024	ATXN1	ENSG00000124788
356	0.0023	SEMA3F	ENSG00000001617
356	0.0023	AFG2A	ENSG00000145375
356	0.0023	DHPS	ENSG00000095059
356	0.0023	ZFYVE27	ENSG00000155256
356	0.0023	NGFR	ENSG00000064300
356	0.0023	KCNA4	ENSG00000182255
356	0.0023	MDH2	ENSG00000146701
356	0.0023	KLC2	ENSG00000174996
356	0.0023	ACBD5	ENSG00000107897
356	0.0023	ATOH1	ENSG00000172238
356	0.0023	HOXB8	ENSG00000120068
356	0.0023	ITSN1	ENSG00000205726
356	0.0023	MBOAT7	ENSG00000125505
356	0.0023	POU3F4	ENSG00000196767
356	0.0023	SLC38A10	ENSG00000157637
356	0.0023	SLC41A3	ENSG00000114544
356	0.0023	UBE2B	ENSG00000119048
356	0.0023	EPG5	ENSG00000152223
356	0.0023	SLC25A12	ENSG00000115840
356	0.0023	SLC7A10	ENSG00000130876
356	0.0023	CAPN1	ENSG00000014216
356	0.0023	ASNS	ENSG00000070669
356	0.0023	TBX10	ENSG00000167800
356	0.0023	PPARGC1A	ENSG00000109819
356	0.0023	LYRM7	ENSG00000186687
356	0.0023	PTS	ENSG00000150787
356	0.0023	FOXB1	ENSG00000171956
356	0.0023	DBNL	ENSG00000136279
384	0.0022	VDR	ENSG00000111424
384	0.0022	NEFH	ENSG00000100285
384	0.0022	PCDH15	ENSG00000150275
384	0.0022	NHLRC1	ENSG00000187566
384	0.0022	DMRT3	ENSG00000064218
384	0.0022	MAN2B1	ENSG00000104774
384	0.0022	GLRX5	ENSG00000182512
384	0.0022	SLC1A2	ENSG00000110436
384	0.0022	ARL6IP1	ENSG00000170540
384	0.0022	ELAVL4	ENSG00000162374
384	0.0022	RNF10	ENSG00000022840
384	0.0022	GBX1	ENSG00000164900
384	0.0022	NDRG4	ENSG00000103034
384	0.0022	SPR	ENSG00000116096
384	0.0022	ALG11	ENSG00000253710
384	0.0022	NT5C2	ENSG00000076685
384	0.0022	FRRS1L	ENSG00000260230
384	0.0022	GNAO1	ENSG00000087258
384	0.0022	SPAST	ENSG00000021574
384	0.0022	STUB1	ENSG00000103266
384	0.0022	FAM83G	ENSG00000188522
384	0.0022	HBP1	ENSG00000105856
384	0.0022	SETDB2	ENSG00000136169
407	0.0021	EN1	ENSG00000163064
407	0.0021	DNAJC6	ENSG00000116675
407	0.0021	CYP19A1	ENSG00000137869
407	0.0021	VPS13A	ENSG00000197969
407	0.0021	AARS1	ENSG00000090861
407	0.0021	ACTL6B	ENSG00000077080
407	0.0021	ARV1	ENSG00000173409
407	0.0021	ATP1A2	ENSG00000018625
407	0.0021	ATP6V1A	ENSG00000114573
407	0.0021	CACNA1B	ENSG00000148408
407	0.0021	CACNA2D1	ENSG00000153956
407	0.0021	CDK19	ENSG00000155111
407	0.0021	CELF2	ENSG00000048740
407	0.0021	CLTC	ENSG00000141367
407	0.0021	CNKSR2	ENSG00000149970
407	0.0021	CYFIP2	ENSG00000055163
407	0.0021	DALRD3	ENSG00000178149
407	0.0021	DHDDS	ENSG00000117682
407	0.0021	DNM1	ENSG00000106976
407	0.0021	FBXO28	ENSG00000143756
407	0.0021	FGF12	ENSG00000114279
407	0.0021	FZR1	ENSG00000105325
407	0.0021	GABBR2	ENSG00000136928
407	0.0021	GABRA2	ENSG00000151834
407	0.0021	GABRA5	ENSG00000186297
407	0.0021	GABRB2	ENSG00000145864
407	0.0021	GRIN2D	ENSG00000105464
407	0.0021	KCNB1	ENSG00000158445
407	0.0021	NECAP1	ENSG00000089818
407	0.0021	NTRK2	ENSG00000148053
407	0.0021	NUS1	ENSG00000153989
407	0.0021	PACS2	ENSG00000179364
407	0.0021	PARS2	ENSG00000162396
407	0.0021	PPP3CA	ENSG00000138814
407	0.0021	SCN3A	ENSG00000153253
407	0.0021	SLC13A5	ENSG00000141485
407	0.0021	SYNGAP1	ENSG00000197283
407	0.0021	SYNJ1	ENSG00000159082
407	0.0021	SZT2	ENSG00000198198
407	0.0021	TRAK1	ENSG00000182606
407	0.0021	UBA5	ENSG00000081307
407	0.0021	WWOX	ENSG00000186153
407	0.0021	YWHAG	ENSG00000170027
407	0.0021	MAG	ENSG00000105695
407	0.0021	RHOBTB2	ENSG00000008853
407	0.0021	GRIK2	ENSG00000164418
407	0.0021	MECR	ENSG00000116353
407	0.0021	NTSR2	ENSG00000169006
407	0.0021	RNF7	ENSG00000114125
407	0.0021	PEX2	ENSG00000164751
407	0.0021	BBS5	ENSG00000163093
407	0.0021	CCT5	ENSG00000150753
407	0.0021	TBC1D20	ENSG00000125875
407	0.0021	STRBP	ENSG00000165209
407	0.0021	MARVELD1	ENSG00000155254
407	0.0021	POLR3B	ENSG00000013503
407	0.0021	SLURP1	ENSG00000126233
407	0.0021	DNAJC12	ENSG00000108176
407	0.0021	SMG8	ENSG00000167447
407	0.0021	ARVCF	ENSG00000099889
407	0.0021	PRX	ENSG00000105227
407	0.0021	TRPC3	ENSG00000138741
407	0.0021	ERCC1	ENSG00000012061
407	0.0021	PMP2	ENSG00000147588
407	0.0021	CLCN3	ENSG00000109572
407	0.0021	DNAJC3	ENSG00000102580
407	0.0021	GDE1	ENSG00000006007
407	0.0021	SCYL1	ENSG00000142186
407	0.0021	TLK2	ENSG00000146872
407	0.0021	IFIT2	ENSG00000119922
407	0.0021	SLC4A10	ENSG00000144290
407	0.0021	ATN1	ENSG00000111676
479	0.002	CACNG2	ENSG00000166862
479	0.002	SLC9A1	ENSG00000090020
479	0.002	IRF2BPL	ENSG00000119669
479	0.002	FARS2	ENSG00000145982
479	0.002	KIF14	ENSG00000118193
479	0.002	FBN1	ENSG00000166147
479	0.002	HHATL	ENSG00000010282
479	0.002	SLC25A46	ENSG00000164209
479	0.002	CPE	ENSG00000109472
479	0.002	WHRN	ENSG00000095397
479	0.002	PRMT8	ENSG00000111218
479	0.002	TPO	ENSG00000115705
479	0.002	PGAM5	ENSG00000247077
479	0.002	LAMC1	ENSG00000135862
479	0.002	GCH1	ENSG00000131979
479	0.002	BSN	ENSG00000164061
479	0.002	SHANK3	ENSG00000251322
479	0.002	SIGLEC14	ENSG00000254415
479	0.002	MYSM1	ENSG00000162601
479	0.002	TRMT5	ENSG00000126814
479	0.002	SAMD9L	ENSG00000177409
479	0.002	UBTF	ENSG00000108312
479	0.002	SACS	ENSG00000151835
479	0.002	ATP13A2	ENSG00000159363
479	0.002	DPM3	ENSG00000179085
479	0.002	SOX14	ENSG00000168875
479	0.002	CIMAP1D	ENSG00000181781
479	0.002	FOXA2	ENSG00000125798
479	0.002	STAT1	ENSG00000115415
479	0.002	SUCO	ENSG00000094975
479	0.002	SVOP	ENSG00000166111
479	0.002	INHBB	ENSG00000163083
479	0.002	CYBA	ENSG00000051523
479	0.002	APOE	ENSG00000130203
479	0.002	PSEN1	ENSG00000080815
479	0.002	GULOP	ENSG00000234770
515	0.0019	ZFYVE26	ENSG00000072121
515	0.0019	CAV1	ENSG00000105974
515	0.0019	KCNJ10	ENSG00000177807
515	0.0019	CBLN1	ENSG00000102924
515	0.0019	PRKCG	ENSG00000126583
515	0.0019	SELENOP	ENSG00000250722
515	0.0019	ADGRG1	ENSG00000205336
515	0.0019	CNTN1	ENSG00000018236
515	0.0019	GABPB1	ENSG00000104064
515	0.0019	TYROBP	ENSG00000011600
515	0.0019	VIPR1	ENSG00000114812
515	0.0019	EGR3	ENSG00000179388
515	0.0019	SHMT2	ENSG00000182199
515	0.0019	NPR2	ENSG00000159899
515	0.0019	GSK3A	ENSG00000105723
515	0.0019	POLR3A	ENSG00000148606
515	0.0019	NRROS	ENSG00000174004
515	0.0019	HTRA1	ENSG00000166033
515	0.0019	COQ9	ENSG00000088682
515	0.0019	CEND1	ENSG00000184524
515	0.0019	MACROH2A2	ENSG00000099284
515	0.0019	CTSA	ENSG00000064601
515	0.0019	PCYT2	ENSG00000185813
515	0.0019	SNX14	ENSG00000135317
515	0.0019	DIXDC1	ENSG00000150764
515	0.0019	ATP6AP2	ENSG00000182220
541	0.0018	CIZ1	ENSG00000148337
541	0.0018	NAPA	ENSG00000105402
541	0.0018	TAF2	ENSG00000064313
541	0.0018	SOD1	ENSG00000142168
541	0.0018	MTTP	ENSG00000138823
541	0.0018	SLC6A3	ENSG00000142319
541	0.0018	WARS1	ENSG00000140105
541	0.0018	VPS54	ENSG00000143952
541	0.0018	PDYN	ENSG00000101327
541	0.0018	NOX3	ENSG00000074771
541	0.0018	SPG21	ENSG00000090487
541	0.0018	GAL3ST1	ENSG00000128242
541	0.0018	CPLX2	ENSG00000145920
541	0.0018	PLCB4	ENSG00000101333
541	0.0018	EFHC1	ENSG00000096093
541	0.0018	GABRA1	ENSG00000022355
541	0.0018	NRP2	ENSG00000118257
541	0.0018	EBF2	ENSG00000221818
541	0.0018	TTPA	ENSG00000137561
541	0.0018	TIMM8A	ENSG00000126953
541	0.0018	EML1	ENSG00000066629
541	0.0018	ERCC6	ENSG00000225830
541	0.0018	ERCC6-PGBD3	ENSG00000258838
541	0.0018	ERCC8	ENSG00000049167
541	0.0018	CLDN19	ENSG00000164007
541	0.0018	CWH43	ENSG00000109182
541	0.0018	DCC	ENSG00000187323
541	0.0018	EFNB3	ENSG00000108947
541	0.0018	KLHL1	ENSG00000150361
541	0.0018	PSMA5	ENSG00000143106
541	0.0018	PTPRR	ENSG00000153233
541	0.0018	TACO1	ENSG00000136463
541	0.0018	UBE4B	ENSG00000130939
541	0.0018	ATXN10	ENSG00000130638
541	0.0018	UGDH	ENSG00000109814
541	0.0018	ANXA11	ENSG00000122359
541	0.0018	GBA2	ENSG00000070610
541	0.0018	DTYMK	ENSG00000168393
541	0.0018	GGT1	ENSG00000100031
541	0.0018	GGT2P	ENSG00000133475
541	0.0018	GGT3P	ENSG00000197421
541	0.0018	GGTLC1	ENSG00000149435
541	0.0018	GGTLC2	ENSG00000100121
541	0.0018	GGTLC3	ENSG00000183038
541	0.0018	RP11-1055B8.7	ENSG00000171282
586	0.0017	FBXO7	ENSG00000100225
586	0.0017	SNCA	ENSG00000145335
586	0.0017	OPA1	ENSG00000198836
586	0.0017	CYP7B1	ENSG00000172817
586	0.0017	ZNF212	ENSG00000170260
586	0.0017	MYO6	ENSG00000196586
586	0.0017	SLC2A3	ENSG00000059804
586	0.0017	LARGE1	ENSG00000133424
586	0.0017	POLG	ENSG00000140521
586	0.0017	MINPP1	ENSG00000107789
586	0.0017	WNK1	ENSG00000060237
586	0.0017	NDE1	ENSG00000072864
586	0.0017	IP6K3	ENSG00000161896
586	0.0017	PINK1	ENSG00000158828
586	0.0017	TH	ENSG00000180176
586	0.0017	TSPOAP1	ENSG00000005379
586	0.0017	PHYH	ENSG00000107537
586	0.0017	CHCHD10	ENSG00000250479
586	0.0017	SKOR2	ENSG00000215474
586	0.0017	CYP27A1	ENSG00000135929
586	0.0017	TREM2	ENSG00000095970
586	0.0017	PGAP1	ENSG00000197121
608	0.0016	DARS2	ENSG00000117593
608	0.0016	FTL	ENSG00000087086
608	0.0016	ANO10	ENSG00000160746
608	0.0016	NDUFA4	ENSG00000189043
608	0.0016	DYNC1LI1	ENSG00000144635
608	0.0016	MAPT	ENSG00000186868
608	0.0016	BANF1	ENSG00000175334
608	0.0016	HOXA1	ENSG00000105991
608	0.0016	DRD2	ENSG00000149295
608	0.0016	NOP56	ENSG00000101361
608	0.0016	KCNC2	ENSG00000166006
608	0.0016	CA9	ENSG00000107159
608	0.0016	LRRC8A	ENSG00000136802
608	0.0016	GJC2	ENSG00000198835
608	0.0016	GABBR1	ENSG00000204681
608	0.0016	ADAR	ENSG00000160710
608	0.0016	MT-ATP6	ENSG00000198899
608	0.0016	NUP54	ENSG00000138750
608	0.0016	NUP62	ENSG00000213024
608	0.0016	VAC14	ENSG00000103043
608	0.0016	ZNF423	ENSG00000102935
608	0.0016	AGA	ENSG00000038002
608	0.0016	OPA3	ENSG00000125741
608	0.0016	PRODH2	ENSG00000250799
608	0.0016	NFASC	ENSG00000163531
608	0.0016	WLS	ENSG00000116729
608	0.0016	SLC30A9	ENSG00000014824
635	0.0015	PEX10	ENSG00000157911
635	0.0015	GRIA3	ENSG00000125675
635	0.0015	IMPDH2	ENSG00000178035
635	0.0015	NR4A2	ENSG00000153234
635	0.0015	ZNF669	ENSG00000188295
635	0.0015	FXN	ENSG00000165060
635	0.0015	VPS13D	ENSG00000048707
635	0.0015	FRRS1	ENSG00000156869
635	0.0015	TCF4	ENSG00000196628
635	0.0015	HGD	ENSG00000113924
635	0.0015	ACOX1	ENSG00000161533
